"";"Animal No._NA";"VO2(3)_[ml/h]";"VCO2(3)_[ml/h]";"RER_NA";"Datetime";"LightC_[%]";"Box_NA"
"481";224;59;58;0,987;"06/03/2023 17:36";99;1
"482";224;50;46;0,928;"06/03/2023 17:51";99;1
"483";224;41;43;1,048;"06/03/2023 18:06";0;1
"484";224;39;39;0,984;"06/03/2023 18:21";0;1
"485";224;65;60;0,934;"06/03/2023 18:36";0;1
"486";224;82;79;0,973;"06/03/2023 18:51";0;1
"487";224;84;82;0,972;"06/03/2023 19:06";0;1
"488";224;89;85;0,948;"06/03/2023 19:21";0;1
"489";224;88;87;0,983;"06/03/2023 19:36";0;1
"490";224;88;89;1,017;"06/03/2023 19:51";0;1
"491";224;97;92;0,943;"06/03/2023 20:06";0;1
"492";224;97;93;0,959;"06/03/2023 20:21";0;1
"493";224;88;88;1,001;"06/03/2023 20:36";0;1
"494";224;91;89;0,972;"06/03/2023 20:51";0;1
"495";224;84;83;0,994;"06/03/2023 21:06";0;1
"496";224;89;86;0,97;"06/03/2023 21:21";0;1
"497";224;84;81;0,961;"06/03/2023 21:51";0;1
"498";224;67;62;0,925;"06/03/2023 22:06";0;1
"499";224;49;48;0,983;"06/03/2023 22:21";0;1
"500";224;42;42;0,998;"06/03/2023 22:36";0;1
"501";224;42;40;0,94;"06/03/2023 22:51";0;1
"502";224;67;63;0,949;"06/03/2023 23:06";0;1
"503";224;84;81;0,967;"06/03/2023 23:21";0;1
"504";224;89;86;0,964;"06/03/2023 23:36";0;1
"505";224;89;86;0,966;"06/03/2023 23:51";0;1
"506";224;97;91;0,937;"07/03/2023 00:06";0;1
"507";224;90;84;0,943;"07/03/2023 00:21";0;1
"508";224;90;83;0,932;"07/03/2023 00:36";0;1
"509";224;84;79;0,939;"07/03/2023 00:51";0;1
"510";224;85;78;0,912;"07/03/2023 01:06";0;1
"511";224;82;77;0,942;"07/03/2023 01:21";0;1
"512";224;84;81;0,954;"07/03/2023 01:36";0;1
"513";224;69;67;0,962;"07/03/2023 02:06";0;1
"514";224;51;52;1,005;"07/03/2023 02:21";0;1
"515";224;39;40;1,015;"07/03/2023 02:36";0;1
"516";224;37;36;0,961;"07/03/2023 02:51";0;1
"517";224;48;41;0,867;"07/03/2023 03:06";0;1
"518";224;57;53;0,931;"07/03/2023 03:21";0;1
"519";224;59;58;0,982;"07/03/2023 03:36";0;1
"520";224;47;47;0,996;"07/03/2023 03:51";0;1
"521";224;39;39;0,997;"07/03/2023 04:06";0;1
"522";224;40;36;0,898;"07/03/2023 04:21";0;1
"523";224;39;39;0,989;"07/03/2023 04:36";0;1
"524";224;70;61;0,869;"07/03/2023 04:51";0;1
"525";224;88;78;0,891;"07/03/2023 05:06";0;1
"526";224;82;77;0,944;"07/03/2023 05:21";0;1
"527";224;74;73;0,985;"07/03/2023 05:36";0;1
"528";224;77;72;0,932;"07/03/2023 05:51";0;1
"529";224;74;72;0,972;"07/03/2023 06:21";99;1
"530";224;70;63;0,901;"07/03/2023 06:36";99;1
"531";224;53;47;0,894;"07/03/2023 06:51";99;1
"532";224;40;37;0,93;"07/03/2023 07:06";99;1
"533";224;35;33;0,936;"07/03/2023 07:21";99;1
"534";224;35;32;0,901;"07/03/2023 07:36";99;1
"535";224;36;30;0,837;"07/03/2023 07:51";99;1
"536";224;30;29;0,973;"07/03/2023 08:06";99;1
"537";224;57;53;0,93;"07/03/2023 08:21";99;1
"538";224;86;62;0,725;"07/03/2023 08:36";99;1
"539";224;86;59;0,687;"07/03/2023 08:51";99;1
"540";224;73;51;0,693;"07/03/2023 09:06";99;1
"541";224;61;39;0,636;"07/03/2023 09:21";99;1
"542";224;56;35;0,628;"07/03/2023 09:36";99;1
"543";224;50;34;0,686;"07/03/2023 09:51";99;1
"544";224;72;33;0,46;"07/03/2023 10:06";99;1
"545";224;28;25;0,905;"07/03/2023 10:36";99;1
"546";224;35;31;0,897;"07/03/2023 10:51";99;1
"547";224;58;49;0,845;"07/03/2023 11:06";99;1
"548";224;75;70;0,931;"07/03/2023 11:21";99;1
"549";224;58;52;0,9;"07/03/2023 11:36";99;1
"550";224;42;39;0,925;"07/03/2023 11:51";99;1
"551";224;35;31;0,881;"07/03/2023 12:06";99;1
"552";224;27;25;0,927;"07/03/2023 12:21";99;1
"553";224;28;24;0,845;"07/03/2023 12:36";99;1
"554";224;25;21;0,837;"07/03/2023 12:51";99;1
"555";224;22;21;0,914;"07/03/2023 13:06";99;1
"556";224;29;21;0,73;"07/03/2023 13:21";99;1
"557";224;41;34;0,842;"07/03/2023 13:36";99;1
"558";224;27;26;0,974;"07/03/2023 13:51";99;1
"559";224;22;21;0,948;"07/03/2023 14:06";99;1
"560";224;29;20;0,697;"07/03/2023 14:21";99;1
"561";224;31;25;0,807;"07/03/2023 14:51";99;1
"562";224;27;25;0,914;"07/03/2023 15:06";99;1
"563";224;27;25;0,922;"07/03/2023 15:21";99;1
"564";224;27;25;0,931;"07/03/2023 15:36";99;1
"565";224;40;35;0,869;"07/03/2023 15:51";99;1
"566";224;63;55;0,882;"07/03/2023 16:06";99;1
"567";224;69;66;0,947;"07/03/2023 16:21";99;1
"568";224;79;77;0,976;"07/03/2023 16:36";99;1
"569";224;62;59;0,947;"07/03/2023 16:51";99;1
"570";224;57;52;0,913;"07/03/2023 17:06";99;1
"571";224;39;41;1,042;"07/03/2023 17:21";99;1
"572";224;31;36;1,163;"07/03/2023 17:36";99;1
"573";224;32;33;1,061;"07/03/2023 17:51";99;1
"574";224;28;33;1,175;"07/03/2023 18:06";0;1
"575";224;39;42;1,093;"07/03/2023 18:21";0;1
"576";224;60;65;1,088;"07/03/2023 18:36";0;1
"577";224;90;82;0,907;"07/03/2023 19:06";0;1
"578";224;102;82;0,808;"07/03/2023 19:21";0;1
"579";224;97;80;0,831;"07/03/2023 19:36";0;1
"580";224;99;82;0,822;"07/03/2023 19:51";0;1
"581";224;149;78;0,524;"07/03/2023 20:06";0;1
"582";224;149;69;0,464;"07/03/2023 20:21";0;1
"583";224;156;78;0,5;"07/03/2023 20:36";0;1
"584";224;160;87;0,546;"07/03/2023 20:51";0;1
"585";224;152;83;0,55;"07/03/2023 21:06";0;1
"586";224;140;81;0,58;"07/03/2023 21:21";0;1
"587";224;107;64;0,595;"07/03/2023 21:36";0;1
"588";224;82;53;0,646;"07/03/2023 21:51";0;1
"589";224;103;78;0,754;"07/03/2023 22:06";0;1
"590";224;102;82;0,803;"07/03/2023 22:21";0;1
"591";224;103;82;0,794;"07/03/2023 22:36";0;1
"592";224;107;88;0,826;"07/03/2023 22:51";0;1
"593";224;90;85;0,949;"07/03/2023 23:21";0;1
"594";224;88;89;1,014;"07/03/2023 23:36";0;1
"595";224;83;86;1,042;"07/03/2023 23:51";0;1
"596";224;83;86;1,037;"08/03/2023 00:06";0;1
"597";224;83;84;1,013;"08/03/2023 00:21";0;1
"598";224;103;91;0,885;"08/03/2023 00:36";0;1
"599";224;85;77;0,901;"08/03/2023 00:51";0;1
"600";224;85;77;0,91;"08/03/2023 01:06";0;1
"601";224;76;75;0,98;"08/03/2023 01:21";0;1
"602";224;77;72;0,929;"08/03/2023 01:36";0;1
"603";224;76;75;0,985;"08/03/2023 01:51";0;1
"604";224;54;53;0,969;"08/03/2023 02:06";0;1
"605";224;45;43;0,957;"08/03/2023 02:21";0;1
"606";224;43;39;0,91;"08/03/2023 02:36";0;1
"607";224;43;39;0,921;"08/03/2023 02:51";0;1
"608";224;43;36;0,849;"08/03/2023 03:06";0;1
"609";224;43;37;0,857;"08/03/2023 03:36";0;1
"610";224;43;36;0,838;"08/03/2023 03:51";0;1
"611";224;55;50;0,903;"08/03/2023 04:06";0;1
"612";224;74;61;0,821;"08/03/2023 04:21";0;1
"613";224;78;68;0,874;"08/03/2023 04:36";0;1
"614";224;88;79;0,905;"08/03/2023 04:51";0;1
"615";224;85;78;0,923;"08/03/2023 05:06";0;1
"616";224;86;73;0,851;"08/03/2023 05:21";0;1
"617";224;81;71;0,881;"08/03/2023 05:36";0;1
"618";224;78;68;0,874;"08/03/2023 05:51";0;1
"619";224;78;69;0,878;"08/03/2023 06:06";99;1
"620";224;86;74;0,858;"08/03/2023 06:21";99;1
"621";224;75;66;0,881;"08/03/2023 06:36";99;1
"622";224;69;58;0,847;"08/03/2023 06:51";99;1
"623";224;56;44;0,785;"08/03/2023 07:06";99;1
"624";224;43;36;0,84;"08/03/2023 07:21";99;1
"625";224;97;32;0,324;"08/03/2023 07:51";99;1
"626";224;97;30;0,31;"08/03/2023 08:06";99;1
"627";224;98;29;0,296;"08/03/2023 08:21";99;1
"628";224;102;37;0,364;"08/03/2023 08:36";99;1
"629";224;128;56;0,438;"08/03/2023 08:51";99;1
"630";224;112;45;0,401;"08/03/2023 09:06";99;1
"631";224;95;38;0,402;"08/03/2023 09:21";99;1
"632";224;87;35;0,401;"08/03/2023 09:36";99;1
"633";224;82;32;0,39;"08/03/2023 09:51";99;1
"634";224;67;30;0,45;"08/03/2023 10:06";99;1
"635";224;61;27;0,45;"08/03/2023 10:21";99;1
"636";224;46;27;0,586;"08/03/2023 10:36";99;1
"637";224;56;45;0,796;"08/03/2023 10:51";99;1
"638";224;74;59;0,799;"08/03/2023 11:06";99;1
"639";224;61;51;0,836;"08/03/2023 11:21";99;1
"640";224;60;55;0,923;"08/03/2023 11:36";99;1
"641";224;42;40;0,957;"08/03/2023 12:06";99;1
"642";224;35;33;0,959;"08/03/2023 12:21";99;1
"643";224;29;30;1,048;"08/03/2023 12:36";99;1
"644";224;29;29;0,997;"08/03/2023 12:51";99;1
"645";224;23;29;1,217;"08/03/2023 13:06";99;1
"646";224;23;29;1,223;"08/03/2023 13:21";99;1
"647";224;14;28;1,926;"08/03/2023 13:36";99;1
"648";224;15;26;1,701;"08/03/2023 13:51";99;1
"649";224;52;50;0,966;"08/03/2023 14:06";99;1
"650";224;51;54;1,075;"08/03/2023 14:21";99;1
"651";224;51;54;1,045;"08/03/2023 14:36";99;1
"652";224;36;39;1,075;"08/03/2023 14:51";99;1
"653";224;88;32;0,369;"08/03/2023 15:06";99;1
"654";224;95;29;0,306;"08/03/2023 15:21";99;1
"655";224;95;28;0,291;"08/03/2023 15:36";99;1
"656";224;95;27;0,287;"08/03/2023 15:51";99;1
"657";224;21;26;1,24;"08/03/2023 16:21";99;1
"658";224;33;40;1,197;"08/03/2023 16:36";99;1
"659";224;36;52;1,427;"08/03/2023 16:51";99;1
"660";224;22;47;2,166;"08/03/2023 17:06";99;1
"661";224;11;40;3,582;"08/03/2023 17:21";99;1
"662";224;4;33;9,048;"08/03/2023 17:36";99;1
"663";224;18;51;2,903;"08/03/2023 18:21";0;1
"664";224;16;56;3,399;"08/03/2023 18:36";0;1
"665";224;31;73;2,357;"08/03/2023 18:51";0;1
"666";224;31;73;2,381;"08/03/2023 19:06";0;1
"667";224;26;67;2,559;"08/03/2023 19:21";0;1
"668";224;26;68;2,642;"08/03/2023 19:36";0;1
"669";224;39;75;1,911;"08/03/2023 19:51";0;1
"670";224;31;71;2,256;"08/03/2023 20:06";0;1
"671";224;56;48;0,864;"08/03/2023 20:36";0;1
"672";224;60;53;0,883;"08/03/2023 20:51";0;1
"673";224;67;65;0,976;"08/03/2023 21:06";0;1
"674";224;69;77;1,108;"08/03/2023 21:21";0;1
"675";224;69;80;1,17;"08/03/2023 21:36";0;1
"676";224;78;83;1,068;"08/03/2023 21:51";0;1
"677";224;70;75;1,062;"08/03/2023 22:06";0;1
"678";224;70;74;1,052;"08/03/2023 22:21";0;1
"679";224;64;74;1,155;"08/03/2023 22:36";0;1
"680";224;75;82;1,105;"08/03/2023 22:51";0;1
"681";224;82;89;1,08;"08/03/2023 23:06";0;1
"682";224;79;89;1,129;"08/03/2023 23:21";0;1
"683";224;82;89;1,081;"08/03/2023 23:36";0;1
"684";224;82;90;1,097;"08/03/2023 23:51";0;1
"685";224;74;83;1,115;"09/03/2023 00:06";0;1
"686";224;70;77;1,11;"09/03/2023 00:21";0;1
"687";224;89;61;0,685;"09/03/2023 00:51";0;1
"688";224;71;47;0,66;"09/03/2023 01:06";0;1
"689";224;95;63;0,67;"09/03/2023 01:21";0;1
"690";224;94;65;0,69;"09/03/2023 01:36";0;1
"691";224;90;60;0,664;"09/03/2023 01:51";0;1
"692";224;100;67;0,672;"09/03/2023 02:06";0;1
"693";224;94;67;0,711;"09/03/2023 02:21";0;1
"694";224;97;70;0,725;"09/03/2023 02:36";0;1
"695";224;77;49;0,641;"09/03/2023 02:51";0;1
"696";224;149;57;0,379;"09/03/2023 03:06";0;1
"697";224;141;51;0,358;"09/03/2023 03:21";0;1
"698";224;155;60;0,39;"09/03/2023 03:36";0;1
"699";224;140;60;0,431;"09/03/2023 03:51";0;1
"700";224;138;65;0,467;"09/03/2023 04:06";0;1
"701";224;112;47;0,424;"09/03/2023 04:21";0;1
"702";224;113;51;0,452;"09/03/2023 04:36";0;1
"703";224;83;74;0,89;"09/03/2023 05:06";0;1
"704";224;56;58;1,038;"09/03/2023 05:21";0;1
"705";224;41;46;1,121;"09/03/2023 05:36";0;1
"706";224;33;39;1,179;"09/03/2023 05:51";0;1
"707";224;57;54;0,946;"09/03/2023 06:06";99;1
"708";224;39;40;1,025;"09/03/2023 06:21";99;1
"709";224;34;36;1,061;"09/03/2023 06:36";99;1
"710";224;34;37;1,08;"09/03/2023 06:51";99;1
"711";224;54;55;1,007;"09/03/2023 07:06";99;1
"712";224;33;41;1,266;"09/03/2023 07:21";99;1
"713";224;25;35;1,408;"09/03/2023 07:36";99;1
"714";224;69;32;0,473;"09/03/2023 07:51";99;1
"715";224;76;42;0,549;"09/03/2023 08:06";99;1
"716";224;93;56;0,604;"09/03/2023 08:21";99;1
"717";224;79;55;0,695;"09/03/2023 08:36";99;1
"718";224;68;49;0,718;"09/03/2023 08:51";99;1
"719";224;32;30;0,939;"09/03/2023 09:21";99;1
"720";224;26;29;1,077;"09/03/2023 09:36";99;1
"721";224;24;28;1,191;"09/03/2023 09:51";99;1
"722";224;21;26;1,228;"09/03/2023 10:06";99;1
"723";224;29;32;1,119;"09/03/2023 10:21";99;1
"724";224;54;53;0,976;"09/03/2023 10:36";99;1
"725";224;45;54;1,216;"09/03/2023 10:51";99;1
"726";224;57;43;0,748;"09/03/2023 11:06";99;1
"727";224;49;36;0,738;"09/03/2023 11:21";99;1
"728";224;41;33;0,818;"09/03/2023 11:36";99;1
"729";224;36;29;0,81;"09/03/2023 11:51";99;1
"730";224;30;27;0,884;"09/03/2023 12:06";99;1
"731";224;30;29;0,966;"09/03/2023 12:21";99;1
"732";224;42;41;0,972;"09/03/2023 12:36";99;1
"733";224;47;47;1,01;"09/03/2023 12:51";99;1
"734";224;55;51;0,934;"09/03/2023 13:06";99;1
"735";224;39;39;0,984;"09/03/2023 13:36";99;1
"736";224;35;33;0,964;"09/03/2023 13:51";99;1
"737";224;32;30;0,927;"09/03/2023 14:06";99;1
"738";224;27;28;1,033;"09/03/2023 14:21";99;1
"739";224;24;26;1,101;"09/03/2023 14:36";99;1
"740";224;21;27;1,292;"09/03/2023 14:51";99;1
"741";224;47;45;0,968;"09/03/2023 15:06";99;1
"742";224;56;59;1,056;"09/03/2023 15:21";99;1
"743";224;53;59;1,13;"09/03/2023 15:36";99;1
"744";224;50;57;1,143;"09/03/2023 15:51";99;1
"745";224;38;44;1,149;"09/03/2023 16:06";99;1
"746";224;26;33;1,271;"09/03/2023 16:21";99;1
"747";224;21;27;1,318;"09/03/2023 16:36";99;1
"748";224;15;25;1,645;"09/03/2023 16:51";99;1
"749";224;15;26;1,749;"09/03/2023 17:06";99;1
"750";224;38;43;1,137;"09/03/2023 17:21";99;1
"751";224;62;59;0,949;"09/03/2023 17:51";99;1
"752";224;50;45;0,899;"09/03/2023 18:06";0;1
"753";224;42;40;0,953;"09/03/2023 18:21";0;1
"754";224;50;44;0,872;"09/03/2023 18:36";0;1
"755";224;79;75;0,951;"09/03/2023 18:51";0;1
"756";224;80;71;0,887;"09/03/2023 19:06";0;1
"757";224;85;78;0,912;"09/03/2023 19:21";0;1
"758";224;72;67;0,926;"09/03/2023 19:36";0;1
"759";224;50;47;0,942;"09/03/2023 19:51";0;1
"760";224;42;41;0,986;"09/03/2023 20:06";0;1
"761";224;64;61;0,95;"09/03/2023 20:21";0;1
"762";224;74;72;0,97;"09/03/2023 20:36";0;1
"763";224;99;84;0,854;"09/03/2023 20:51";0;1
"764";224;85;75;0,877;"09/03/2023 21:06";0;1
"765";224;63;54;0,847;"09/03/2023 21:21";0;1
"766";224;81;67;0,83;"09/03/2023 21:36";0;1
"767";224;87;82;0,949;"09/03/2023 22:06";0;1
"768";224;96;84;0,878;"09/03/2023 22:21";0;1
"769";224;80;72;0,908;"09/03/2023 22:36";0;1
"770";224;94;82;0,877;"09/03/2023 22:51";0;1
"771";224;96;85;0,884;"09/03/2023 23:06";0;1
"772";224;96;86;0,896;"09/03/2023 23:21";0;1
"773";224;83;75;0,905;"09/03/2023 23:36";0;1
"774";224;96;82;0,856;"09/03/2023 23:51";0;1
"775";224;78;68;0,872;"10/03/2023 00:06";0;1
"776";224;78;71;0,909;"10/03/2023 00:21";0;1
"777";224;78;69;0,89;"10/03/2023 00:36";0;1
"778";224;83;75;0,906;"10/03/2023 00:51";0;1
"779";224;77;73;0,942;"10/03/2023 01:06";0;1
"780";224;65;58;0,883;"10/03/2023 01:21";0;1
"781";224;48;41;0,859;"10/03/2023 01:36";0;1
"782";224;40;35;0,856;"10/03/2023 01:51";0;1
"783";224;61;51;0,828;"10/03/2023 02:21";0;1
"784";224;47;43;0,916;"10/03/2023 02:36";0;1
"785";224;39;39;0,989;"10/03/2023 02:51";0;1
"786";224;53;48;0,906;"10/03/2023 03:06";0;1
"787";224;49;39;0,79;"10/03/2023 03:21";0;1
"788";224;40;36;0,882;"10/03/2023 03:36";0;1
"789";224;67;55;0,82;"10/03/2023 03:51";0;1
"790";224;70;64;0,921;"10/03/2023 04:06";0;1
"791";224;76;76;1,005;"10/03/2023 04:21";0;1
"792";224;70;75;1,061;"10/03/2023 04:36";0;1
"793";224;79;76;0,956;"10/03/2023 04:51";0;1
"794";224;64;64;0,995;"10/03/2023 05:06";0;1
"795";224;64;63;0,98;"10/03/2023 05:21";0;1
"796";224;59;59;1,006;"10/03/2023 05:36";0;1
"797";224;46;49;1,061;"10/03/2023 05:51";0;1
"798";224;34;36;1,074;"10/03/2023 06:06";99;1
"799";224;42;28;0,659;"10/03/2023 06:36";99;1
"800";224;43;27;0,633;"10/03/2023 06:51";99;1
"801";224;65;48;0,751;"10/03/2023 07:06";99;1
"802";224;77;61;0,799;"10/03/2023 07:21";99;1
"803";224;79;64;0,806;"10/03/2023 07:36";99;1
"804";224;77;62;0,808;"10/03/2023 07:51";99;1
"805";224;59;47;0,804;"10/03/2023 08:06";99;1
"806";224;52;39;0,759;"10/03/2023 08:21";99;1
"807";224;46;35;0,759;"10/03/2023 08:36";99;1
"808";224;47;34;0,737;"10/03/2023 08:51";99;1
"809";224;44;33;0,744;"10/03/2023 09:06";99;1
"810";224;41;32;0,765;"10/03/2023 09:21";99;1
"811";224;51;41;0,789;"10/03/2023 09:36";99;1
"812";224;73;52;0,72;"10/03/2023 09:51";99;1
"813";224;72;55;0,766;"10/03/2023 10:06";99;1
"814";224;NA;NA;NA;" ";NA;1
"815";226;119;82;0,683;"01/03/2023 09:51";99;2
"816";226;144;98;0,683;"01/03/2023 10:21";99;2
"817";226;143;98;0,686;"01/03/2023 10:36";99;2
"818";226;143;96;0,671;"01/03/2023 10:51";99;2
"819";226;151;102;0,675;"01/03/2023 11:06";99;2
"820";226;136;98;0,72;"01/03/2023 11:21";99;2
"821";226;149;110;0,737;"01/03/2023 11:36";99;2
"822";226;129;91;0,708;"01/03/2023 11:51";99;2
"823";226;138;97;0,701;"01/03/2023 12:06";99;2
"824";226;130;89;0,685;"01/03/2023 12:21";99;2
"825";226;130;89;0,685;"01/03/2023 12:36";99;2
"826";226;119;86;0,729;"01/03/2023 12:51";99;2
"827";226;119;83;0,697;"01/03/2023 13:06";99;2
"828";226;107;69;0,645;"01/03/2023 13:21";99;2
"829";226;89;54;0,608;"01/03/2023 13:36";99;2
"830";226;95;56;0,588;"01/03/2023 13:51";99;2
"831";226;87;51;0,586;"01/03/2023 14:06";99;2
"832";226;108;89;0,821;"01/03/2023 14:36";99;2
"833";226;94;81;0,864;"01/03/2023 14:51";99;2
"834";226;77;63;0,821;"01/03/2023 15:06";99;2
"835";226;76;59;0,782;"01/03/2023 15:21";99;2
"836";226;70;55;0,789;"01/03/2023 15:36";99;2
"837";226;70;54;0,774;"01/03/2023 15:51";99;2
"838";226;83;67;0,809;"01/03/2023 16:06";99;2
"839";226;70;55;0,788;"01/03/2023 16:21";99;2
"840";226;69;57;0,82;"01/03/2023 16:36";99;2
"841";226;70;56;0,804;"01/03/2023 16:51";99;2
"842";226;70;56;0,801;"01/03/2023 17:06";99;2
"843";226;83;65;0,784;"01/03/2023 17:21";99;2
"844";226;95;80;0,841;"01/03/2023 17:36";99;2
"845";226;97;84;0,872;"01/03/2023 17:51";99;2
"846";226;68;60;0,88;"01/03/2023 18:06";0;2
"847";226;70;57;0,81;"01/03/2023 18:21";0;2
"848";226;72;59;0,824;"01/03/2023 18:51";0;2
"849";226;111;89;0,806;"01/03/2023 19:06";0;2
"850";226;122;97;0,797;"01/03/2023 19:21";0;2
"851";226;111;90;0,812;"01/03/2023 19:36";0;2
"852";226;111;89;0,803;"01/03/2023 19:51";0;2
"853";226;116;95;0,823;"01/03/2023 20:06";0;2
"854";226;112;96;0,858;"01/03/2023 20:21";0;2
"855";226;114;99;0,87;"01/03/2023 20:36";0;2
"856";226;84;73;0,863;"01/03/2023 20:51";0;2
"857";226;79;64;0,811;"01/03/2023 21:06";0;2
"858";226;109;97;0,893;"01/03/2023 21:21";0;2
"859";226;108;100;0,927;"01/03/2023 21:36";0;2
"860";226;114;100;0,877;"01/03/2023 21:51";0;2
"861";226;114;102;0,893;"01/03/2023 22:06";0;2
"862";226;126;115;0,914;"01/03/2023 22:21";0;2
"863";226;108;101;0,934;"01/03/2023 22:36";0;2
"864";226;108;100;0,928;"01/03/2023 23:06";0;2
"865";226;112;106;0,949;"01/03/2023 23:21";0;2
"866";226;83;75;0,91;"01/03/2023 23:36";0;2
"867";226;73;65;0,888;"01/03/2023 23:51";0;2
"868";226;79;67;0,844;"02/03/2023 00:06";0;2
"869";226;77;63;0,82;"02/03/2023 00:21";0;2
"870";226;106;94;0,884;"02/03/2023 00:36";0;2
"871";226;96;86;0,893;"02/03/2023 00:51";0;2
"872";226;78;72;0,922;"02/03/2023 01:06";0;2
"873";226;76;66;0,869;"02/03/2023 01:21";0;2
"874";226;80;66;0,822;"02/03/2023 01:36";0;2
"875";226;74;64;0,865;"02/03/2023 01:51";0;2
"876";226;71;62;0,869;"02/03/2023 02:06";0;2
"877";226;82;69;0,845;"02/03/2023 02:21";0;2
"878";226;110;94;0,856;"02/03/2023 02:36";0;2
"879";226;97;86;0,884;"02/03/2023 02:51";0;2
"880";226;92;80;0,865;"02/03/2023 03:21";0;2
"881";226;79;70;0,887;"02/03/2023 03:36";0;2
"882";226;80;66;0,824;"02/03/2023 03:51";0;2
"883";226;84;71;0,852;"02/03/2023 04:06";0;2
"884";226;80;64;0,799;"02/03/2023 04:21";0;2
"885";226;79;66;0,828;"02/03/2023 04:36";0;2
"886";226;97;79;0,811;"02/03/2023 04:51";0;2
"887";226;110;96;0,871;"02/03/2023 05:06";0;2
"888";226;111;101;0,911;"02/03/2023 05:21";0;2
"889";226;78;70;0,896;"02/03/2023 05:36";0;2
"890";226;109;95;0,868;"02/03/2023 05:51";0;2
"891";226;109;96;0,884;"02/03/2023 06:06";99;2
"892";226;119;108;0,902;"02/03/2023 06:21";99;2
"893";226;117;106;0,907;"02/03/2023 06:36";99;2
"894";226;121;106;0,875;"02/03/2023 06:51";99;2
"895";226;109;94;0,858;"02/03/2023 07:06";99;2
"896";226;103;86;0,838;"02/03/2023 07:36";99;2
"897";226;103;82;0,792;"02/03/2023 07:51";99;2
"898";226;103;85;0,825;"02/03/2023 08:06";99;2
"899";226;113;93;0,821;"02/03/2023 08:21";99;2
"900";226;103;83;0,801;"02/03/2023 08:36";99;2
"901";226;86;65;0,762;"02/03/2023 08:51";99;2
"902";226;100;74;0,74;"02/03/2023 09:06";99;2
"903";226;82;57;0,695;"02/03/2023 09:21";99;2
"904";226;82;58;0,71;"02/03/2023 09:36";99;2
"905";226;113;84;0,747;"02/03/2023 09:51";99;2
"906";226;93;76;0,812;"02/03/2023 10:06";99;2
"907";226;86;65;0,753;"02/03/2023 10:21";99;2
"908";226;81;60;0,736;"02/03/2023 10:36";99;2
"909";226;81;60;0,738;"02/03/2023 10:51";99;2
"910";226;82;58;0,704;"02/03/2023 11:06";99;2
"911";226;82;57;0,687;"02/03/2023 11:21";99;2
"912";226;75;59;0,78;"02/03/2023 11:51";99;2
"913";226;74;53;0,721;"02/03/2023 12:06";99;2
"914";226;76;55;0,718;"02/03/2023 12:21";99;2
"915";226;71;52;0,732;"02/03/2023 12:36";99;2
"916";226;98;76;0,77;"02/03/2023 12:51";99;2
"917";226;98;79;0,807;"02/03/2023 13:06";99;2
"918";226;98;80;0,821;"02/03/2023 13:21";99;2
"919";226;94;73;0,777;"02/03/2023 13:36";99;2
"920";226;77;54;0,706;"02/03/2023 13:51";99;2
"921";226;82;58;0,708;"02/03/2023 14:06";99;2
"922";226;68;52;0,763;"02/03/2023 14:21";99;2
"923";226;76;56;0,741;"02/03/2023 14:36";99;2
"924";226;62;48;0,766;"02/03/2023 14:51";99;2
"925";226;80;62;0,772;"02/03/2023 15:06";99;2
"926";226;76;56;0,732;"02/03/2023 15:21";99;2
"927";226;77;53;0,687;"02/03/2023 15:36";99;2
"928";226;74;53;0,721;"02/03/2023 16:06";99;2
"929";226;73;56;0,767;"02/03/2023 16:21";99;2
"930";226;105;88;0,84;"02/03/2023 16:36";99;2
"931";226;109;96;0,88;"02/03/2023 16:51";99;2
"932";226;87;75;0,857;"02/03/2023 17:06";99;2
"933";226;74;63;0,845;"02/03/2023 17:21";99;2
"934";226;75;62;0,826;"02/03/2023 17:36";99;2
"935";226;81;63;0,782;"02/03/2023 17:51";99;2
"936";226;97;80;0,826;"02/03/2023 18:06";0;2
"937";226;107;99;0,924;"02/03/2023 18:21";0;2
"938";226;109;98;0,901;"02/03/2023 18:36";0;2
"939";226;104;93;0,896;"02/03/2023 18:51";0;2
"940";226;117;102;0,871;"02/03/2023 19:06";0;2
"941";226;116;105;0,902;"02/03/2023 19:21";0;2
"942";226;120;113;0,94;"02/03/2023 19:36";0;2
"943";226;107;101;0,938;"02/03/2023 19:51";0;2
"944";226;116;107;0,921;"02/03/2023 20:21";0;2
"945";226;121;114;0,947;"02/03/2023 20:36";0;2
"946";226;115;110;0,957;"02/03/2023 20:51";0;2
"947";226;115;111;0,965;"02/03/2023 21:06";0;2
"948";226;125;119;0,954;"02/03/2023 21:21";0;2
"949";226;120;115;0,959;"02/03/2023 21:36";0;2
"950";226;120;114;0,951;"02/03/2023 21:51";0;2
"951";226;109;106;0,97;"02/03/2023 22:06";0;2
"952";226;121;114;0,94;"02/03/2023 22:21";0;2
"953";226;118;109;0,926;"02/03/2023 22:36";0;2
"954";226;116;106;0,918;"02/03/2023 22:51";0;2
"955";226;121;111;0,922;"02/03/2023 23:06";0;2
"956";226;108;103;0,957;"02/03/2023 23:21";0;2
"957";226;102;97;0,948;"02/03/2023 23:36";0;2
"958";226;91;81;0,89;"02/03/2023 23:51";0;2
"959";226;105;98;0,934;"03/03/2023 00:06";0;2
"960";226;101;92;0,909;"03/03/2023 00:36";0;2
