"";"Animal No._NA";"VO2(3)_[ml/h]";"VCO2(3)_[ml/h]";"RER_NA";"Datetime";"LightC_[%]";"Box_NA.x";"Datetime2";"hour";"minutes";"MeasPoint";"diff.sec";"running_total.sec";"running_total.hrs";"running_total.hrs.round";"timeintervalinmin";"running_total.hrs.halfhour";"HP";"HP2";"Animals";"Box_NA.y";"Weight..g."
"756";224;69;58;0,847;"08/03/2023 06:51";99;1;2023-03-08 06:51:00;6;51;622;900;593100;164,8;164;0,833333333333333;164,833333333333;390,967524;389,93349;"224";"1";"21.4"
"757";224;69;57;0,836;"02/03/2023 04:36";0;1;2023-03-02 04:36:00;4;36;71;900;66600;18,5;18;0,5;18,5;389,701512;388,84812;"224";"1";"21.4"
"758";224;50;57;1,143;"09/03/2023 15:51";99;1;2023-03-09 15:51:00;15;51;744;900;711900;197,8;197;0,833333333333333;197,833333333333;307,9962;303,7245;"224";"1";"21.4"
"759";224;67;62;0,925;"06/03/2023 22:06";0;1;2023-03-06 22:06:00;22;6;498;900;475200;132;132;0;132;388,3521;386,10425;"224";"1";"21.4"
"760";224;59;47;0,804;"10/03/2023 08:06";99;1;2023-03-10 08:06:00;8;6;805;900;770400;214;214;0;214;330,073848;329,79348;"224";"1";"21.4"
"761";224;59;58;0,989;"06/03/2023 06:06";99;1;2023-03-06 06:06:00;6;6;438;900;417600;116;116;0;116;348,280068;345,40193;"224";"1";"21.4"
"762";224;56;44;0,785;"08/03/2023 07:06";99;1;2023-03-08 07:06:00;7;6;623;900;594000;165;165;0;165;311,51568;311,5028;"224";"1";"21.4"
"763";224;67;55;0,821;"02/03/2023 04:51";0;1;2023-03-02 04:51:00;4;51;72;900;67500;18,8;18;0,833333333333333;18,8333333333333;376,729476;376,14001;"224";"1";"21.4"
"764";224;38;44;1,149;"09/03/2023 16:06";99;1;2023-03-09 16:06:00;16;6;745;900;712800;198;198;0;198;234,457416;231,15666;"224";"1";"21.4"
"765";224;91;77;0,846;"03/03/2023 13:06";99;1;2023-03-03 13:06:00;13;6;193;1800;183600;51;51;0;51;515,472048;514,12998;"224";"1";"21.4"
"766";224;52;39;0,759;"10/03/2023 08:21";99;1;2023-03-10 08:21:00;8;21;806;900;771300;214,2;214;0,333333333333333;214,333333333333;287,009424;287,31924;"224";"1";"21.4"
"767";224;27;25;0,914;"07/03/2023 15:06";99;1;2023-03-07 15:06:00;15;6;562;900;536400;149;149;0;149;156,004704;155,16954;"224";"1";"21.4"
"768";224;43;36;0,84;"08/03/2023 07:21";99;1;2023-03-08 07:21:00;7;21;624;900;594900;165,2;165;0,333333333333333;165,333333333333;243,14436;242,5716;"224";"1";"21.4"
"769";224;79;64;0,803;"02/03/2023 05:06";0;1;2023-03-02 05:06:00;5;6;73;900;68400;19;19;0;19;441,831516;441,47491;"224";"1";"21.4"
"770";224;26;33;1,271;"09/03/2023 16:21";99;1;2023-03-09 16:21:00;16;21;746;900;713700;198,2;198;0,333333333333333;198,333333333333;165,709128;162,69578;"224";"1";"21.4"
"771";224;27;25;0,922;"07/03/2023 15:21";99;1;2023-03-07 15:21:00;15;21;563;900;537300;149,2;149;0,333333333333333;149,333333333333;156,364992;155,47842;"224";"1";"21.4"
"772";224;46;35;0,759;"10/03/2023 08:36";99;1;2023-03-10 08:36:00;8;36;807;900;772200;214,5;214;0,5;214,5;253,892952;254,16702;"224";"1";"21.4"
"773";224;102;83;0,813;"01/03/2023 13:06";99;1;2023-03-01 13:06:00;13;6;13;900;10800;3;3;0;3;572,167368;571,46418;"224";"1";"21.4"
"774";224;102;95;0,937;"04/03/2023 05:36";0;1;2023-03-04 05:36:00;5;36;256;900;243000;67,5;67;0,5;67,5;593,264232;589,55082;"224";"1";"21.4"
"775";224;66;55;0,836;"02/03/2023 05:21";0;1;2023-03-02 05:21:00;5;21;74;900;69300;19,2;19;0,333333333333333;19,3333333333333;372,757968;371,94168;"224";"1";"21.4"
"776";224;21;27;1,318;"09/03/2023 16:36";99;1;2023-03-09 16:36:00;16;36;747;900;714600;198,5;198;0,5;198,5;135,488304;132,81954;"224";"1";"21.4"
"777";224;37;34;0,905;"06/03/2023 06:51";99;1;2023-03-06 06:51:00;6;51;441;900;420300;116,8;116;0,833333333333333;116,833333333333;213,22878;212,16355;"224";"1";"21.4"
"778";224;47;34;0,737;"10/03/2023 08:51";99;1;2023-03-10 08:51:00;8;51;808;900;773100;214,8;214;0,833333333333333;214,833333333333;257,687652;258,21377;"224";"1";"21.4"
"779";224;97;32;0,324;"08/03/2023 07:51";99;1;2023-03-08 07:51:00;7;51;625;1800;596700;165,8;165;0,833333333333333;165,833333333333;465,001704;475,62204;"224";"1";"21.4"
"780";224;40;35;0,869;"07/03/2023 15:51";99;1;2023-03-07 15:51:00;15;51;565;900;539100;149,8;149;0,833333333333333;149,833333333333;228,11568;227,3068;"224";"1";"21.4"
"781";224;75;59;0,782;"02/03/2023 05:36";0;1;2023-03-02 05:36:00;5;36;75;900;70200;19,5;19;0,5;19,5;416,8332;416,8695;"224";"1";"21.4"
"782";224;15;25;1,645;"09/03/2023 16:51";99;1;2023-03-09 16:51:00;16;51;748;900;715500;198,8;198;0,833333333333333;198,833333333333;104,9589;101,88525;"224";"1";"21.4"
"783";224;97;30;0,31;"08/03/2023 08:06";99;1;2023-03-08 08:06:00;8;6;626;900;597600;166;166;0;166;462,73656;473,6801;"224";"1";"21.4"
"784";224;44;33;0,744;"10/03/2023 09:06";99;1;2023-03-10 09:06:00;9;6;809;900;774000;215;215;0;215;241,753248;242,17248;"224";"1";"21.4"
"785";224;129;121;0,939;"04/03/2023 06:06";99;1;2023-03-04 06:06:00;6;6;257;1800;244800;68;68;0;68;750,735108;745,97733;"224";"1";"21.4"
"786";224;65;59;0,895;"03/03/2023 14:06";99;1;2023-03-03 14:06:00;14;6;197;900;187200;52;52;0;52;373,5069;371,79025;"224";"1";"21.4"
"787";224;67;52;0,773;"02/03/2023 05:51";0;1;2023-03-02 05:51:00;5;51;76;900;71100;19,8;19;0,833333333333333;19,8333333333333;371,365188;371,54113;"224";"1";"21.4"
"788";224;15;26;1,749;"09/03/2023 17:06";99;1;2023-03-09 17:06:00;17;6;749;900;716400;199;199;0;199;107,56098;104,11605;"224";"1";"21.4"
"789";224;98;29;0,296;"08/03/2023 08:21";99;1;2023-03-08 08:21:00;8;21;627;900;598500;166,2;166;0,333333333333333;166,333333333333;465,218544;476,60144;"224";"1";"21.4"
"790";224;41;32;0,765;"10/03/2023 09:21";99;1;2023-03-10 09:21:00;9;21;810;900;774900;215,2;215;0,333333333333333;215,333333333333;226,70622;226,89195;"224";"1";"21.4"
"791";224;71;59;0,821;"03/03/2023 14:21";99;1;2023-03-03 14:21:00;14;21;198;900;188100;52,2;52;0,333333333333333;52,3333333333333;399,220788;398,59613;"224";"1";"21.4"
"792";224;109;105;0,964;"04/03/2023 01:06";0;1;2023-03-04 01:06:00;1;6;239;900;226800;63;63;0;63;638,887368;634,21868;"224";"1";"21.4"
"793";224;74;60;0,808;"02/03/2023 06:06";99;1;2023-03-02 06:06:00;6;6;77;900;72000;20;20;0;20;414,484656;414,06256;"224";"1";"21.4"
"794";224;38;43;1,137;"09/03/2023 17:21";99;1;2023-03-09 17:21:00;17;21;750;900;717300;199,2;199;0,333333333333333;199,333333333333;233,696808;230,50458;"224";"1";"21.4"
"795";224;102;37;0,364;"08/03/2023 08:36";99;1;2023-03-08 08:36:00;8;36;628;900;599400;166,5;166;0,5;166,5;495,776304;505,97304;"224";"1";"21.4"
"796";224;51;41;0,789;"10/03/2023 09:36";99;1;2023-03-10 09:36:00;9;36;811;900;775800;215,5;215;0,5;215,5;284,042052;283,98177;"224";"1";"21.4"
"797";224;89;86;0,966;"06/03/2023 23:51";0;1;2023-03-06 23:51:00;23;51;505;900;481500;133,8;133;0,833333333333333;133,833333333333;521,957232;518,10282;"224";"1";"21.4"
"798";224;102;96;0,946;"03/03/2023 03:51";0;1;2023-03-03 03:51:00;3;51;159;900;150300;41,8;41;0,833333333333333;41,8333333333333;594,795456;590,86356;"224";"1";"21.4"
"799";224;107;88;0,82;"02/03/2023 06:21";99;1;2023-03-02 06:21:00;6;21;78;900;72900;20,2;20;0,333333333333333;20,3333333333333;601,46412;600,5482;"224";"1";"21.4"
"800";224;128;56;0,438;"08/03/2023 08:51";99;1;2023-03-08 08:51:00;8;51;629;900;600300;166,8;166;0,833333333333333;166,833333333333;637,949952;648,49152;"224";"1";"21.4"
"801";224;73;65;0,894;"04/03/2023 06:51";99;1;2023-03-04 06:51:00;6;51;260;900;247500;68,8;68;0,833333333333333;68,8333333333333;419,355216;417,44466;"224";"1";"21.4"
"802";224;73;52;0,72;"10/03/2023 09:51";99;1;2023-03-10 09:51:00;9;51;812;900;776700;215,8;215;0,833333333333333;215,833333333333;398,16828;399,2808;"224";"1";"21.4"
"803";224;97;91;0,937;"07/03/2023 00:06";0;1;2023-03-07 00:06:00;0;6;506;900;482400;134;134;0;134;564,182652;560,65127;"224";"1";"21.4"
"804";224;98;97;0,984;"04/03/2023 23:06";0;1;2023-03-04 23:06:00;23;6;321;1800;306000;85;85;0;85;577,681776;573,01776;"224";"1";"21.4"
"805";224;112;45;0,401;"08/03/2023 09:06";99;1;2023-03-08 09:06:00;9;6;630;900;601200;167;167;0;167;551,294016;561,50416;"224";"1";"21.4"
"806";224;74;62;0,84;"04/03/2023 07:06";99;1;2023-03-04 07:06:00;7;6;261;900;248400;69;69;0;69;418,43448;417,4488;"224";"1";"21.4"
"807";224;66;56;0,845;"01/03/2023 14:36";99;1;2023-03-01 14:36:00;14;36;18;900;16200;4,5;4;0,5;4,5;373,74876;372,7911;"224";"1";"21.4"
"808";224;72;55;0,766;"10/03/2023 10:06";99;1;2023-03-10 10:06:00;10;6;813;900;777600;216;216;0;216;398,238336;398,54736;"224";"1";"21.4"
"809";224;90;84;0,943;"07/03/2023 00:21";0;1;2023-03-07 00:21:00;0;21;507;900;483300;134,2;134;0,333333333333333;134,333333333333;524,36916;520,9641;"224";"1";"21.4"
"810";224;95;38;0,402;"08/03/2023 09:21";99;1;2023-03-08 09:21:00;9;21;631;900;602100;167,2;167;0,333333333333333;167,333333333333;467,77392;476,4117;"224";"1";"21.4"
"811";224;74;59;0,803;"04/03/2023 07:21";99;1;2023-03-04 07:21:00;7;21;262;900;249300;69,2;69;0,333333333333333;69,3333333333333;413,867496;413,53346;"224";"1";"21.4"
"812";224;66;54;0,815;"01/03/2023 14:51";99;1;2023-03-01 14:51:00;14;51;19;900;17100;4,8;4;0,833333333333333;4,83333333333333;370,44612;369,9597;"224";"1";"21.4"
"813";224;72;68;0,95;"06/03/2023 08:21";99;1;2023-03-06 08:21:00;8;21;447;900;425700;118,2;118;0,333333333333333;118,333333333333;420,336;417,492;"224";"1";"21.4"
"814";226;119;82;0,683;"01/03/2023 09:51";99;2;2023-03-01 09:51:00;9;51;1;0;0;0;0;0,833333333333333;0,833333333333333;641,724636;644,58611;"226";"2";"28.5"
"815";226;80;61;0,761;"03/03/2023 10:21";99;2;2023-03-03 10:21:00;10;21;183;900;174600;48,5;48;0,333333333333333;48,3333333333333;441,81984;442,2584;"226";"2";"28.5"
"816";226;49;40;0,818;"05/03/2023 10:51";99;2;2023-03-05 10:51:00;10;51;366;900;349200;97;97;0,833333333333333;97,8333333333333;275,273376;274,87726;"226";"2";"28.5"
"817";226;49;38;0,779;"09/03/2023 13:21";99;2;2023-03-09 13:21:00;13;21;737;900;703800;195,5;195;0,333333333333333;195,333333333333;272,085828;272,14453;"226";"2";"28.5"
"818";226;47;36;0,781;"07/03/2023 11:51";99;2;2023-03-07 11:51:00;11;51;550;900;525600;146;146;0,833333333333333;146,833333333333;261,137076;261,17101;"226";"2";"28.5"
"819";226;110;95;0,864;"04/03/2023 02:36";0;2;2023-03-04 02:36:00;2;36;244;900;233100;64,8;64;0,5;64,5;626,40072;624,3072;"226";"2";"28.5"
"820";226;86;64;0,737;"03/03/2023 10:36";99;2;2023-03-03 10:36:00;10;36;184;900;175500;48,8;48;0,5;48,5;471,513576;472,47626;"226";"2";"28.5"
"821";226;57;43;0,752;"05/03/2023 11:06";99;2;2023-03-05 11:06:00;11;6;367;900;350100;97,2;97;0;97;313,940952;314,37552;"226";"2";"28.5"
"822";226;127;87;0,684;"06/03/2023 19:51";0;2;2023-03-06 19:51:00;19;51;490;900;468000;130;130;0,833333333333333;130,833333333333;685,077624;688,10124;"226";"2";"28.5"
"823";226;36;28;0,778;"07/03/2023 12:06";99;2;2023-03-07 12:06:00;12;6;551;900;526500;146,2;146;0;146;199,839744;199,89144;"226";"2";"28.5"
"824";226;86;77;0,893;"04/03/2023 02:51";0;2;2023-03-04 02:51:00;2;51;245;900;234000;65;65;0,833333333333333;65,8333333333333;493,891464;491,66114;"226";"2";"28.5"
"825";226;144;98;0,683;"01/03/2023 10:21";99;2;2023-03-01 10:21:00;10;21;2;1800;1800;0,5;0;0,333333333333333;0,333333333333333;776,540736;780,00336;"226";"2";"28.5"
"826";226;103;84;0,822;"03/03/2023 10:51";99;2;2023-03-03 10:51:00;10;51;185;900;176400;49;49;0,833333333333333;49,8333333333333;579,323088;578,39238;"226";"2";"28.5"
"827";226;38;32;0,83;"05/03/2023 11:21";99;2;2023-03-05 11:21:00;11;21;368;900;351000;97,5;97;0,333333333333333;97,3333333333333;214,23792;213,8222;"226";"2";"28.5"
"828";226;62;47;0,755;"09/03/2023 13:51";99;2;2023-03-09 13:51:00;13;51;738;1800;705600;196;196;0,833333333333333;196,833333333333;341,78988;342,2183;"226";"2";"28.5"
"829";226;33;27;0,814;"07/03/2023 12:21";99;2;2023-03-07 12:21:00;12;21;552;900;527400;146,5;146;0,333333333333333;146,333333333333;185,168016;184,93266;"226";"2";"28.5"
"830";226;143;98;0,686;"01/03/2023 10:36";99;2;2023-03-01 10:36:00;10;36;3;900;2700;0,8;0;0,5;0,5;771,863664;775,20014;"226";"2";"28.5"
"831";226;104;93;0,896;"02/03/2023 18:51";0;2;2023-03-02 18:51:00;18;51;125;900;118800;33;33;0,833333333333333;33,8333333333333;597,784512;595,01312;"226";"2";"28.5"
"832";226;85;71;0,838;"03/03/2023 11:06";99;2;2023-03-03 11:06:00;11;6;186;900;177300;49,2;49;0;49;480,35064;479,2589;"226";"2";"28.5"
"833";226;60;45;0,751;"09/03/2023 14:06";99;2;2023-03-09 14:06:00;14;6;739;900;706500;196,2;196;0;196;330,36408;330,8358;"226";"2";"28.5"
"834";226;97;86;0,884;"02/03/2023 02:51";0;2;2023-03-02 02:51:00;2;51;65;900;61200;17;17;0,833333333333333;17,8333333333333;555,607464;553,29964;"226";"2";"28.5"
"835";226;29;21;0,742;"07/03/2023 12:36";99;2;2023-03-07 12:36:00;12;36;553;900;528300;146,8;146;0,5;146,5;159,240624;159,53074;"226";"2";"28.5"
"836";226;143;96;0,671;"01/03/2023 10:51";99;2;2023-03-01 10:51:00;10;51;4;900;3600;1;1;0,833333333333333;1,83333333333333;768,285804;772,13279;"226";"2";"28.5"
"837";226;100;72;0,72;"10/03/2023 06:21";99;2;2023-03-10 06:21:00;6;21;801;900;765000;212,5;212;0,333333333333333;212,333333333333;545,436;546,96;"226";"2";"28.5"
"838";226;72;57;0,793;"03/03/2023 11:21";99;2;2023-03-03 11:21:00;11;21;187;900;178200;49,5;49;0,333333333333333;49,3333333333333;401,480928;401,32728;"226";"2";"28.5"
"839";226;45;31;0,7;"09/03/2023 14:21";99;2;2023-03-09 14:21:00;14;21;740;900;707400;196,5;196;0,333333333333333;196,333333333333;243,945;244,845;"226";"2";"28.5"
"840";226;87;73;0,844;"04/03/2023 03:36";0;2;2023-03-04 03:36:00;3;36;248;900;236700;65,8;65;0,5;65,5;492,523704;491,28204;"226";"2";"28.5"
"841";226;151;102;0,675;"01/03/2023 11:06";99;2;2023-03-01 11:06:00;11;6;5;900;4500;1,2;1;0;1;812,2743;816,19275;"226";"2";"28.5"
"842";226;48;40;0,835;"05/03/2023 12:21";99;2;2023-03-05 12:21:00;12;21;371;900;354600;98,5;98;0,333333333333333;98,3333333333333;271,01664;270,4344;"226";"2";"28.5"
"843";226;71;63;0,89;"06/03/2023 04:36";0;2;2023-03-06 04:36:00;4;36;433;900;413100;114,8;114;0,5;114,5;407,39232;405,6017;"226";"2";"28.5"
"844";226;81;62;0,767;"03/03/2023 11:36";99;2;2023-03-03 11:36:00;11;36;188;900;179100;49,8;49;0,5;49,5;448,153236;448,48161;"226";"2";"28.5"
"845";226;92;80;0,865;"02/03/2023 03:21";0;2;2023-03-02 03:21:00;3;21;66;1800;63000;17,5;17;0,333333333333333;17,3333333333333;524,05224;522,2794;"226";"2";"28.5"
"846";226;136;98;0,72;"01/03/2023 11:21";99;2;2023-03-01 11:21:00;11;21;6;900;5400;1,5;1;0,333333333333333;1,33333333333333;741,79296;743,8656;"226";"2";"28.5"
"847";226;101;90;0,887;"08/03/2023 22:36";0;2;2023-03-08 22:36:00;22;36;681;900;650700;180,8;180;0,5;180,5;579,024516;576,54941;"226";"2";"28.5"
"848";226;55;50;0,903;"10/03/2023 06:51";99;2;2023-03-10 06:51:00;6;51;802;1800;766800;213;213;0,833333333333333;213,833333333333;316,77822;315,22095;"226";"2";"28.5"
"849";226;37;26;0,686;"09/03/2023 14:51";99;2;2023-03-09 14:51:00;14;51;742;900;709200;197;197;0,833333333333333;197,833333333333;199,712976;200,57626;"226";"2";"28.5"
"850";226;76;56;0,739;"03/03/2023 11:51";99;2;2023-03-03 11:51:00;11;51;189;900;180000;50;50;0,833333333333333;50,8333333333333;416,939952;417,75452;"226";"2";"28.5"
"851";226;149;110;0,737;"01/03/2023 11:36";99;2;2023-03-01 11:36:00;11;36;7;900;6300;1,8;1;0,5;1,5;816,924684;818,59259;"226";"2";"28.5"
"852";226;109;96;0,879;"04/03/2023 04:06";0;2;2023-03-04 04:06:00;4;6;250;900;238500;66,2;66;0;66;623,433348;620,96973;"226";"2";"28.5"
"853";226;49;41;0,851;"10/03/2023 07:06";99;2;2023-03-10 07:06:00;7;6;803;900;767700;213,2;213;0;213;277,970532;277,18957;"226";"2";"28.5"
"854";226;31;24;0,769;"09/03/2023 15:06";99;2;2023-03-09 15:06:00;15;6;743;900;710100;197,2;197;0;197;171,618852;171,72977;"226";"2";"28.5"
"855";226;49;39;0,797;"05/03/2023 13:06";99;2;2023-03-05 13:06:00;13;6;374;900;357300;99,2;99;0;99;273,557004;273,40579;"226";"2";"28.5"
"856";226;73;54;0,73;"03/03/2023 12:06";99;2;2023-03-03 12:06:00;12;6;190;900;180900;50,2;50;0;50;399,38592;400,3247;"226";"2";"28.5"
"857";226;129;91;0,708;"01/03/2023 11:51";99;2;2023-03-01 11:51:00;11;51;8;900;7200;2;2;0,833333333333333;2,83333333333333;701,030376;703,36476;"226";"2";"28.5"
"858";226;86;76;0,881;"04/03/2023 04:21";0;2;2023-03-04 04:21:00;4;21;251;900;239400;66,5;66;0,333333333333333;66,3333333333333;492,170088;490,18538;"226";"2";"28.5"
"859";226;77;73;0,938;"06/03/2023 05:21";0;2;2023-03-06 05:21:00;5;21;435;900;415800;115,5;115;0,333333333333333;115,333333333333;447,984768;445,16318;"226";"2";"28.5"
"860";226;36;30;0,839;"05/03/2023 13:21";99;2;2023-03-05 13:21:00;13;21;375;900;358200;99,5;99;0,333333333333333;99,3333333333333;203,502672;203,03172;"226";"2";"28.5"
"861";226;34;26;0,767;"07/03/2023 13:51";99;2;2023-03-07 13:51:00;13;51;558;900;532800;148;148;0,833333333333333;148,833333333333;188,113704;188,25154;"226";"2";"28.5"
"862";226;81;59;0,73;"03/03/2023 12:21";99;2;2023-03-03 12:21:00;12;21;191;900;181800;50,5;50;0,333333333333333;50,3333333333333;443,15424;444,1959;"226";"2";"28.5"
"863";226;138;97;0,701;"01/03/2023 12:06";99;2;2023-03-01 12:06:00;12;6;9;900;8100;2,2;2;0;2;748,328184;751,05534;"226";"2";"28.5"
"864";226;87;74;0,847;"04/03/2023 04:36";0;2;2023-03-04 04:36:00;4;36;252;900;240300;66,8;66;0,5;66,5;492,959052;491,65527;"226";"2";"28.5"
"865";226;35;22;0,647;"07/03/2023 14:06";99;2;2023-03-07 14:06:00;14;6;559;900;533700;148,2;148;0;148;186,64086;187,78235;"226";"2";"28.5"
"866";226;36;27;0,747;"05/03/2023 13:36";99;2;2023-03-05 13:36:00;13;36;376;900;359100;99,8;99;0,5;99,5;197,978256;198,29556;"226";"2";"28.5"
"867";226;32;22;0,673;"09/03/2023 15:36";99;2;2023-03-09 15:36:00;15;36;745;900;711900;197,8;197;0,5;197,5;172,030848;172,87648;"226";"2";"28.5"
"868";226;86;65;0,76;"03/03/2023 12:36";99;2;2023-03-03 12:36:00;12;36;192;900;182700;50,8;50;0,5;50,5;474,81288;475,3048;"226";"2";"28.5"
"869";226;130;89;0,685;"01/03/2023 12:21";99;2;2023-03-01 12:21:00;12;21;10;900;9000;2,5;2;0,333333333333333;2,33333333333333;701,4774;704,5415;"226";"2";"28.5"
"870";226;92;76;0,822;"04/03/2023 04:51";0;2;2023-03-04 04:51:00;4;51;253;900;241200;67;67;0,833333333333333;67,8333333333333;517,453632;516,62232;"226";"2";"28.5"
"871";226;79;66;0,828;"02/03/2023 04:36";0;2;2023-03-02 04:36:00;4;36;71;900;67500;18,8;18;0,5;18,5;445,125816;444,29916;"226";"2";"28.5"
"872";226;31;25;0,814;"05/03/2023 13:51";99;2;2023-03-05 13:51:00;13;51;377;900;360000;100;100;0,833333333333333;100,833333333333;173,945712;173,72462;"226";"2";"28.5"
"873";226;76;55;0,727;"03/03/2023 12:51";99;2;2023-03-03 12:51:00;12;51;193;900;183600;51;51;0,833333333333333;51,8333333333333;415,418736;416,45036;"226";"2";"28.5"
"874";226;41;34;0,82;"10/03/2023 08:06";99;2;2023-03-10 08:06:00;8;6;807;900;771300;214,2;214;0;214;230,46756;230,1166;"226";"2";"28.5"
"875";226;130;89;0,685;"01/03/2023 12:36";99;2;2023-03-01 12:36:00;12;36;11;900;9900;2,8;2;0,5;2,5;701,4774;704,5415;"226";"2";"28.5"
"876";226;117;103;0,879;"04/03/2023 05:06";0;2;2023-03-04 05:06:00;5;6;254;900;242100;67,2;67;0;67;669,189924;666,54549;"226";"2";"28.5"
"877";226;97;79;0,811;"02/03/2023 04:51";0;2;2023-03-02 04:51:00;4;51;72;900;68400;19;19;0,833333333333333;19,8333333333333;543,796356;543,17381;"226";"2";"28.5"
"878";226;31;25;0,826;"05/03/2023 14:06";99;2;2023-03-05 14:06:00;14;6;378;900;360900;100,2;100;0;100;174,566208;174,25658;"226";"2";"28.5"
"879";226;92;88;0,955;"06/03/2023 22:21";0;2;2023-03-06 22:21:00;22;21;499;900;477000;132,5;132;0,333333333333333;132,333333333333;537,86328;534,1198;"226";"2";"28.5"
"880";226;66;58;0,87;"06/03/2023 06:21";99;2;2023-03-06 06:21:00;6;21;439;900;419400;116,5;116;0,333333333333333;116,333333333333;376,50096;375,1506;"226";"2";"28.5"
"881";226;119;86;0,729;"01/03/2023 12:51";99;2;2023-03-01 12:51:00;12;51;12;900;10800;3;3;0,833333333333333;3,83333333333333;650,855268;652,41393;"226";"2";"28.5"
"882";226;121;111;0,914;"04/03/2023 05:21";0;2;2023-03-04 05:21:00;5;21;255;900;243000;67,5;67;0,333333333333333;67,3333333333333;699,132192;695,38942;"226";"2";"28.5"
"883";226;110;96;0,871;"02/03/2023 05:06";0;2;2023-03-02 05:06:00;5;6;73;900;69300;19,2;19;0;19;627,68508;625,4083;"226";"2";"28.5"
"884";226;78;61;0,783;"03/03/2023 13:21";99;2;2023-03-03 13:21:00;13;21;194;1800;185400;51,5;51;0,333333333333333;51,3333333333333;433,636632;433,65582;"226";"2";"28.5"
"885";226;74;63;0,858;"07/03/2023 15:21";99;2;2023-03-07 15:21:00;15;21;563;900;538200;149,5;149;0,333333333333333;149,333333333333;420,656256;419,35356;"226";"2";"28.5"
"886";226;49;41;0,855;"06/03/2023 06:36";99;2;2023-03-06 06:36:00;6;36;440;900;420300;116,8;116;0,5;116,5;278,29746;277,46985;"226";"2";"28.5"
"887";226;119;83;0,697;"01/03/2023 13:06";99;2;2023-03-01 13:06:00;13;6;13;900;11700;3,2;3;0;3;644,503524;646,96849;"226";"2";"28.5"
"888";226;117;102;0,872;"04/03/2023 05:36";0;2;2023-03-04 05:36:00;5;36;256;900;243900;67,8;67;0,5;67,5;667,823832;665,37432;"226";"2";"28.5"
"889";226;109;87;0,791;"03/03/2023 13:36";99;2;2023-03-03 13:36:00;13;36;195;900;186300;51,8;51;0,5;51,5;607,433892;607,25317;"226";"2";"28.5"
"890";226;58;43;0,742;"05/03/2023 14:36";99;2;2023-03-05 14:36:00;14;36;380;900;362700;100,8;100;0,5;100,5;318,481248;319,06148;"226";"2";"28.5"
"891";226;120;115;0,959;"02/03/2023 21:36";0;2;2023-03-02 21:36:00;21;36;135;900;128700;35,8;35;0,5;35,5;702,36144;697,3644;"226";"2";"28.5"
"892";226;41;35;0,849;"06/03/2023 06:51";99;2;2023-03-06 06:51:00;6;51;441;900;421200;117;117;0,833333333333333;117,833333333333;232,450812;231,81687;"226";"2";"28.5"
"893";226;107;69;0,645;"01/03/2023 13:21";99;2;2023-03-01 13:21:00;13;21;14;900;12600;3,5;3;0,333333333333333;3,33333333333333;570,23082;573,77145;"226";"2";"28.5"
"894";226;48;41;0,856;"07/03/2023 15:51";99;2;2023-03-07 15:51:00;15;51;565;900;540000;150;150;0,833333333333333;150,833333333333;272,697984;271,87584;"226";"2";"28.5"
"895";226;113;96;0,857;"03/03/2023 13:51";99;2;2023-03-03 13:51:00;13;51;196;900;187200;52;52;0,833333333333333;52,8333333333333;642,164988;640,20263;"226";"2";"28.5"
"896";226;57;44;0,775;"05/03/2023 14:51";99;2;2023-03-05 14:51:00;14;51;381;900;363600;101;101;0,833333333333333;101,833333333333;316,1277;316,25025;"226";"2";"28.5"
"897";226;120;114;0,951;"02/03/2023 21:51";0;2;2023-03-02 21:51:00;21;51;136;900;129600;36;36;0,833333333333333;36,8333333333333;700,76016;695,9916;"226";"2";"28.5"
"898";226;35;32;0,92;"06/03/2023 07:06";99;2;2023-03-06 07:06:00;7;6;442;900;422100;117,2;117;0;117;202,5786;201,446;"226";"2";"28.5"
"899";226;89;54;0,608;"01/03/2023 13:36";99;2;2023-03-01 13:36:00;13;36;15;900;13500;3,8;3;0,5;3,5;468,811416;472,54016;"226";"2";"28.5"
