"";"Datetime";"Animal No._NA";"Box_NA";"TempC_[°C]";"HumC_[%]";"LightC_[%]";"S.Flow_[l/min]";"Ref.O2_[%]";"Ref.CO2_[%]";"Flow_[l/min]";"Temp_[°C]";"O2_[%]";"CO2_[%]";"dO2_[%]";"dCO2_[%]";"VO2(1)_[ml/h/kg]";"VO2(2)_[ml/h/kg]";"VO2(3)_[ml/h]";"VCO2(1)_[ml/h/kg]";"VCO2(2)_[ml/h/kg]";"VCO2(3)_[ml/h]";"RER_NA";"H(1)_[kcal/h/kg]";"H(2)_[kcal/h/kg]";"H(3)_[kcal/h]";"XT+YT_[Cnts]";"XT_[Cnts]";"XA_[Cnts]";"XF_[Cnts]";"YT_[Cnts]";"YA_[Cnts]";"YF_[Cnts]";"Z_[Cnts]";"CenT_[Cnts]";"CenA_[Cnts]";"CenF_[Cnts]";"PerT_[Cnts]";"PerA_[Cnts]";"PerF_[Cnts]";"DistK_[cm]";"DistD_[cm]";"Speed_[cm/s]";"Drink_[ml]";"Feed1_[g]";"Datetime2";"hour";"minutes";"MeasPoint";"diff.sec";"running_total.sec";"running_total.hrs";"running_total.hrs.round";"timeintervalinmin";"running_total.hrs.halfhour";"HP";"HP2"
"198";"10/11/2020 10:38";6715;3;23,1;55;49;0,35;20,81;0,047;0,35;23,3;20,59;0,233;0,222;0,186;2195;846;49;1765;681;39;0,804;10,601;4,088;0,234;101;46;15;31;55;25;30;5;0;0;0;101;40;61;73523;35;0;4,43;3,8;2020-11-10 10:38:00;10;38;99;900;88200;24,5;24;0,5;24,5;274,129128;273,89628
"199";"10/11/2020 10:53";6722;2;22,9;55;49;0,35;20,81;0,046;0,35;23,6;20,46;0,349;0,358;0,303;3451;1339;78;2805;1089;64;0,813;16,701;6,483;0,379;56;21;7;14;35;10;25;0;56;17;39;0;0;0;49475;20;0;4,42;3,54;2020-11-10 10:53:00;10;53;100;900;89100;24,8;24;0,833333333333333;24,8333333333333;437,539752;437,00202
"200";"10/11/2020 10:53";6715;3;22,9;55;49;0,35;20,81;0,046;0,35;23,3;20,59;0,235;0,222;0,189;2196;847;49;1794;692;40;0,817;10,637;4,101;0,235;86;52;18;34;34;8;26;0;0;0;0;86;26;60;73570;47;0;4,43;3,8;2020-11-10 10:53:00;10;53;100;900;89100;24,8;24;0,833333333333333;24,8333333333333;275,191644;274,80719
"201";"10/11/2020 11:08";6722;2;23,1;55;49;0,35;20,82;0,045;0,35;23,6;20,46;0,344;0,36;0,299;3470;1347;79;2764;1073;63;0,797;16,732;6,495;0,38;818;443;283;160;375;235;140;45;514;333;181;304;185;119;49953;478;1;4,42;3,61;2020-11-10 11:08:00;11;8;101;900;90000;25;25;0;25;441,040884;440,79709
"202";"10/11/2020 11:08";6715;3;23,1;55;49;0,35;20,82;0,045;0,35;23,3;20,58;0,245;0,243;0,199;2415;931;53;1895;730;42;0,784;11,614;4,478;0,257;639;320;184;136;319;154;165;13;8;7;1;631;331;300;73878;308;0;4,45;3,8;2020-11-10 11:08:00;11;8;101;900;90000;25;25;0;25;294,738936;294,73936
"203";"10/11/2020 11:23";6722;2;23;55;49;0,35;20,82;0,044;0,35;23,6;20,42;0,396;0,395;0,352;3759;1459;85;3258;1265;74;0,867;18,419;7,15;0,418;556;388;217;171;168;57;111;25;468;208;260;88;66;22;50172;219;0;4,42;3,61;2020-11-10 11:23:00;11;23;102;900;90900;25,2;25;0,333333333333333;25,3333333333333;484,46226;482,78385
"204";"10/11/2020 11:23";6715;3;23;55;49;0,35;20,82;0,044;0,36;23,3;20,55;0,27;0,263;0,226;2670;1030;59;2208;851;49;0,827;12,966;4,999;0,287;387;185;69;116;202;91;111;12;0;0;0;387;160;227;74039;161;0;4,45;3,8;2020-11-10 11:23:00;11;23;102;900;90900;25,2;25;0,333333333333333;25,3333333333333;332,337324;331,73399
"205";"10/11/2020 11:38";6722;2;23;55;49;0,35;20,82;0,043;0,36;23,5;20,46;0,362;0,361;0,319;3573;1387;81;3066;1190;70;0,858;17,471;6,781;0,397;69;44;16;28;25;7;18;0;60;19;41;9;4;5;50188;16;0;4,42;3,61;2020-11-10 11:38:00;11;38;103;900;91800;25,5;25;0,5;25,5;460,448064;459,02214
"206";"10/11/2020 11:38";6715;3;23;55;49;0,35;20,82;0,043;0,35;23,3;20,59;0,235;0,233;0,192;2315;892;51;1821;702;40;0,787;11,137;4,294;0,246;312;183;121;62;129;74;55;42;16;13;3;296;182;114;74226;187;0;4,45;3,8;2020-11-10 11:38:00;11;38;103;900;91800;25,5;25;0,5;25,5;283,871916;283,83591
"207";"10/11/2020 11:53";6722;2;23;55;49;0,35;20,82;0,042;0,35;23,6;20,48;0,341;0,344;0,299;3297;1280;75;2763;1073;63;0,838;16,049;6,23;0,364;58;24;11;13;34;15;19;0;52;23;29;6;3;3;50215;27;0;4,42;3,61;2020-11-10 11:53:00;11;53;104;900;92700;25,8;25;0,833333333333333;25,8333333333333;423,8388;422,8755
"208";"10/11/2020 11:53";6715;3;23;55;49;0,35;20,82;0,042;0,35;23,3;20,55;0,281;0,274;0,239;2683;1035;59;2263;873;50;0,844;13,078;5,042;0,289;985;490;340;150;495;349;146;109;159;132;27;826;557;269;74798;572;1;4,45;3,84;2020-11-10 11:53:00;11;53;104;900;92700;25,8;25;0,833333333333333;25,8333333333333;334,010328;333,16828
"209";"10/11/2020 12:08";6722;2;23,1;55;49;0,35;20,82;0,042;0,35;23,6;20,48;0,33;0,341;0,288;3280;1273;74;2664;1034;60;0,812;15,872;6,161;0,36;185;109;66;43;76;44;32;3;156;85;71;29;25;4;50311;97;0;4,42;3,61;2020-11-10 12:08:00;12;8;105;900;93600;26;26;0;26;414,978384;414,48584
"210";"10/11/2020 12:08";6715;3;23,1;55;49;0,35;20,82;0,042;0,35;23,4;20,52;0,308;0,301;0,266;2949;1137;65;2526;974;56;0,857;14,415;5,558;0,319;370;210;105;105;160;80;80;7;23;18;5;347;167;180;74964;166;0;4,45;3,94;2020-11-10 12:08:00;12;8;105;900;93600;26;26;0;26;369,38694;368,25815
"211";"10/11/2020 12:23";6722;2;22,9;54;49;0,35;20,82;0,042;0,36;23,6;20,48;0,328;0,339;0,286;3333;1294;76;2702;1049;61;0,811;16,122;6,258;0,366;66;14;8;6;52;22;30;0;60;28;32;6;2;4;50335;23;0;4,42;3,61;2020-11-10 12:23:00;12;23;106;900;94500;26,2;26;0,333333333333333;26,3333333333333;426,067248;425,57948
"212";"10/11/2020 12:23";6715;3;22,9;54;49;0,35;20,82;0,042;0,35;23,3;20,6;0,245;0,222;0,203;2148;828;47;1928;743;43;0,897;10,599;4,087;0,234;41;17;13;4;24;9;15;0;0;0;0;41;22;19;74976;13;0;4,45;3,94;2020-11-10 12:23:00;12;23;106;900;94500;26,2;26;0,333333333333333;26,3333333333333;270,231012;268,96737
"213";"10/11/2020 12:38";6722;2;23;55;49;0,35;20,82;0,041;0,35;23,5;20,46;0,349;0,361;0,307;3473;1348;79;2849;1106;65;0,82;16,838;6,536;0,382;744;385;257;128;359;235;124;50;352;217;135;392;275;117;50774;440;0;4,42;3,67;2020-11-10 12:38:00;12;38;107;900;95400;26,5;26;0,5;26,5;444,07164;443,3954
"214";"10/11/2020 12:38";6715;3;23;55;49;0,35;20,82;0,041;0,36;23,3;20,6;0,24;0,221;0,198;2223;857;49;1944;750;43;0,875;10,91;4,206;0,241;15;3;1;2;12;1;11;0;0;0;0;15;2;13;74978;2;0;4,45;3,95;2020-11-10 12:38:00;12;38;107;900;95400;26,5;26;0,5;26,5;279,9321;278,87125
"215";"10/11/2020 12:53";6722;2;23;55;49;0,35;20,82;0,041;0,36;23,5;20,49;0,332;0,328;0,291;3210;1246;73;2756;1070;63;0,859;15,7;6,094;0,356;13;11;2;9;2;1;1;0;12;2;10;1;1;0;50778;3;0;4,42;3,67;2020-11-10 12:53:00;12;53;108;900;96300;26,8;26;0,833333333333333;26,8333333333333;415,093476;413,79101
"216";"10/11/2020 12:53";6715;3;23;55;49;0,35;20,82;0,041;0,36;23,3;20,61;0,231;0,215;0,189;2175;839;48;1852;714;41;0,852;10,621;4,095;0,235;69;48;18;30;21;13;8;0;0;0;0;69;31;38;74998;20;0;4,45;3,95;2020-11-10 12:53:00;12;53;108;900;96300;26,8;26;0,833333333333333;26,8333333333333;272,377728;271,60128
"217";"10/11/2020 13:08";6722;2;22,9;55;49;0,35;20,82;0,041;0,35;23,6;20,49;0,336;0,334;0,295;3178;1233;72;2719;1055;62;0,856;15,53;6,028;0,353;459;209;104;105;250;103;147;20;234;89;145;225;118;107;50973;195;0;4,42;3,76;2020-11-10 13:08:00;13;8;109;900;97200;27;27;0;27;409,046976;407,81376
"218";"10/11/2020 13:08";6715;3;22,9;55;49;0,35;20,82;0,041;0,35;23,3;20,6;0,234;0,22;0,193;2160;833;48;1833;707;41;0,849;10,539;4,064;0,233;126;82;33;49;44;19;25;0;0;0;0;126;52;74;75047;49;0;4,45;3,96;2020-11-10 13:08:00;13;8;109;900;97200;27;27;0;27;272,137536;271,39536
"219";"10/11/2020 13:23";6722;2;23,1;55;49;0,35;20,82;0,041;0,35;23,5;20,47;0,358;0,349;0,317;3308;1284;75;2930;1137;67;0,886;16,278;6,319;0,37;68;18;11;7;50;16;34;0;58;19;39;10;8;2;50995;22;0;4,42;3,76;2020-11-10 13:23:00;13;23;110;900;98100;27,2;27;0,333333333333333;27,3333333333333;429,8436;428,0235
"220";"10/11/2020 13:23";6715;3;23,1;55;49;0,35;20,82;0,041;0,35;23,3;20,57;0,255;0,253;0,214;2504;966;55;2029;782;45;0,81;12,113;4,67;0,268;76;31;19;12;45;22;23;1;0;0;0;76;41;35;75087;40;0;4,45;3,96;2020-11-10 13:23:00;13;23;110;900;98100;27,2;27;0,333333333333333;27,3333333333333;308,2464;307,9065
"221";"10/11/2020 13:38";6722;2;22,9;55;49;0,35;20,82;0,042;0,36;23,5;20,47;0,355;0,351;0,313;3394;1317;77;2943;1142;67;0,867;16,631;6,455;0,378;487;198;122;76;289;193;96;27;162;99;63;325;216;109;51280;285;0;4,42;3,84;2020-11-10 13:38:00;13;38;111;900;99000;27,5;27;0,5;27,5;438,865812;437,34537
"222";"10/11/2020 13:38";6715;3;22,9;55;49;0,35;20,82;0,042;0,36;23,3;20,59;0,236;0,232;0,194;2385;920;53;1913;737;42;0,802;11,515;4,44;0,254;23;23;4;19;0;0;0;0;0;0;0;23;4;19;75089;3;0;4,45;3,96;2020-11-10 13:38:00;13;38;111;900;99000;27,5;27;0,5;27,5;296,330208;296,10358
"223";"10/11/2020 13:53";6722;2;23,1;55;49;0,35;20,82;0,041;0,36;23,5;20,49;0,341;0,327;0,3;3161;1227;72;2830;1099;64;0,895;15,589;6,051;0,354;374;148;116;32;226;162;64;20;117;79;38;257;199;58;51512;232;0;4,42;3,85;2020-11-10 13:53:00;13;53;112;900;99900;27,8;27;0,833333333333333;27,8333333333333;413,73072;411,8292
"224";"10/11/2020 13:53";6715;3;23,1;55;49;0,35;20,82;0,041;0,35;23,3;20,58;0,247;0,245;0,206;2435;939;54;1969;759;44;0,809;11,775;4,54;0,26;479;139;48;91;340;179;161;4;0;0;0;479;227;252;75276;186;0;4,45;3,96;2020-11-10 13:53:00;13;53;112;900;99900;27,8;27;0,833333333333333;27,8333333333333;302,551848;302,23098
"225";"10/11/2020 14:08";6722;2;22,9;55;49;0,35;20,82;0,042;0,35;23,6;20,49;0,358;0,334;0,317;3153;1224;72;2949;1145;67;0,935;15,688;6,089;0,356;429;192;139;53;237;185;52;49;153;120;33;276;204;72;51793;281;0;4,42;3,94;2020-11-10 14:08:00;14;8;113;900;100800;28;28;0;28;418,53456;415,9476
"226";"10/11/2020 14:08";6715;3;22,9;55;49;0,35;20,82;0,042;0,35;23,3;20,47;0,358;0,354;0,316;3459;1334;76;3003;1158;66;0,868;16,954;6,537;0,375;2096;1060;784;276;1036;700;336;298;396;327;69;1700;1157;543;76654;1378;2;4,45;3,96;2020-11-10 14:08:00;14;8;113;900;100800;28;28;0;28;433,293024;431,77424
"227";"10/11/2020 14:23";6722;2;23,1;55;49;0,35;20,82;0,042;0,35;23,5;20,42;0,423;0,399;0,381;3727;1447;85;3522;1367;80;0,945;18,582;7,213;0,422;1092;661;405;256;431;210;221;119;255;162;93;837;453;384;52425;631;1;4,48;3,95;2020-11-10 14:23:00;14;23;114;900;101700;28,2;28;0,333333333333333;28,3333333333333;495,5211;492,26475
"228";"10/11/2020 14:23";6715;3;23,1;55;49;0,35;20,82;0,042;0,35;23,3;20,49;0,332;0,328;0,291;3204;1235;71;2756;1063;61;0,86;15,675;6,044;0,346;1336;767;514;253;569;352;217;234;223;185;38;1113;681;432;77549;895;1;4,54;4,04;2020-11-10 14:23:00;14;23;114;900;101700;28,2;28;0,333333333333333;28,3333333333333;403,83948;402,5558
"229";"10/11/2020 14:38";6722;2;23;55;49;0,35;20,82;0,042;0,35;23,6;20,47;0,377;0,352;0,335;3297;1280;75;3095;1201;70;0,939;16,417;6,372;0,373;137;76;26;50;61;16;45;0;47;11;36;90;31;59;52477;53;0;4,49;3,95;2020-11-10 14:38:00;14;38;115;900;102600;28,5;28;0,5;28,5;436,4739;433,70775
"230";"10/11/2020 14:38";6715;3;23;55;49;0,35;20,82;0,042;0,36;23,3;20,58;0,26;0,243;0,218;2418;932;53;2108;813;47;0,872;11,861;4,573;0,262;75;40;20;20;35;18;17;0;0;0;0;75;38;37;77574;26;0;4,54;4,04;2020-11-10 14:38:00;14;38;115;900;102600;28,5;28;0,5;28,5;302,518488;301,40888
"231";"10/11/2020 14:53";6722;2;23,1;56;49;0,35;20,82;0,042;0,36;23,6;20,45;0,389;0,374;0,348;3598;1397;82;3284;1275;75;0,913;17,813;6,914;0,404;851;416;260;156;435;313;122;82;193;128;65;658;445;213;52979;502;1;4,49;4,05;2020-11-10 14:53:00;14;53;116;900;103500;28,8;28;0,833333333333333;28,8333333333333;473,655288;471,13838
"232";"10/11/2020 14:53";6715;3;23,1;56;49;0,35;20,82;0,042;0,35;23,3;20,61;0,224;0,214;0,182;2113;815;47;1731;667;38;0,819;10,242;3,949;0,226;57;23;8;15;34;19;15;0;0;0;0;57;27;30;77595;20;0;4,55;4,05;2020-11-10 14:53:00;14;53;116;900;103500;28,8;28;0,833333333333333;28,8333333333333;264,116124;263,72499
"233";"10/11/2020 15:08";6722;2;23;54;49;0,35;20,82;0,042;0,36;23,5;20,48;0,372;0,345;0,33;3292;1278;75;3116;1209;71;0,947;16,419;6,373;0,373;34;30;7;23;4;0;4;0;34;7;27;0;0;0;52987;8;0;4,49;4,05;2020-11-10 15:08:00;15;8;117;900;104400;29;29;0;29;437,4747;434,56575
"234";"10/11/2020 15:08";6715;3;23;54;49;0,35;20,82;0,042;0,35;23,4;20,61;0,221;0,213;0,179;2112;814;47;1698;655;38;0,804;10,202;3,933;0,225;25;10;1;9;15;3;12;0;0;0;0;25;4;21;77601;6;0;4,55;4,05;2020-11-10 15:08:00;15;8;117;900;104400;29;29;0;29;262,940184;262,71684
"235";"10/11/2020 15:23";6722;2;23;55;49;0,35;20,82;0,042;0,35;23,6;20,48;0,365;0,339;0,323;3198;1241;73;3009;1168;68;0,941;15,931;6,184;0,362;592;290;165;125;302;163;139;14;211;114;97;381;214;167;53235;248;0;4,49;4,12;2020-11-10 15:23:00;15;23;118;900;105300;29,2;29;0,333333333333333;29,3333333333333;425,078124;422,35099
"236";"10/11/2020 15:23";6715;3;23;55;49;0,35;20,82;0,042;0,35;23,4;20,55;0,277;0,268;0,235;2629;1014;58;2236;862;49;0,85;12,835;4,949;0,284;538;313;170;143;225;120;105;30;14;13;1;524;277;247;77863;262;0;4,55;4,19;2020-11-10 15:23:00;15;23;118;900;105300;29,2;29;0,333333333333333;29,3333333333333;328,9296;328,019
"237";"10/11/2020 15:38";6722;2;23;55;49;0,35;20,82;0,042;0,36;23,5;20,47;0,381;0,353;0,34;3435;1333;78;3267;1268;74;0,951;17,152;6,658;0,389;139;73;22;51;66;10;56;0;32;10;22;107;22;85;53281;46;0;4,49;4,12;2020-11-10 15:38:00;15;38;119;900;106200;29,5;29;0,5;29,5;455,494104;452,39454
"238";"10/11/2020 15:38";6715;3;23;55;49;0,35;20,82;0,042;0,35;23,4;20,58;0,272;0,247;0,23;2388;921;53;2183;842;48;0,914;11,824;4,559;0,261;392;162;85;77;230;108;122;3;6;5;1;386;188;198;78055;192;0;4,56;4,19;2020-11-10 15:38:00;15;38;119;900;106200;29,5;29;0,5;29,5;306,231456;304,59206
"239";"10/11/2020 15:53";6722;2;22,9;55;49;0,35;20,82;0,042;0,35;23,6;20,43;0,414;0,389;0,372;3638;1412;83;3439;1335;78;0,945;18,143;7,042;0,412;1069;554;388;166;515;356;159;107;240;188;52;829;556;273;53983;702;1;4,65;4,26;2020-11-10 15:53:00;15;53;120;900;107100;29,8;29;0,833333333333333;29,8333333333333;483,86178;480,68205
"240";"10/11/2020 15:53";6715;3;22,9;55;49;0,35;20,82;0,042;0,35;23,3;20,59;0,255;0,23;0,214;2224;857;49;2028;782;45;0,912;11,007;4,244;0,243;20;1;1;0;19;3;16;0;0;0;0;20;4;16;78058;3;0;4,56;4,19;2020-11-10 15:53:00;15;53;120;900;107100;29,8;29;0,833333333333333;29,8333333333333;282,956184;281,46384
"241";"10/11/2020 16:08";6722;2;23,1;55;49;0,35;20,82;0,042;0,35;23,5;20,45;0,401;0,376;0,359;3551;1378;81;3353;1301;76;0,944;17,704;6,872;0,402;258;94;29;65;164;98;66;0;112;54;58;146;73;73;54100;117;0;4,65;4,26;2020-11-10 16:08:00;16;8;121;900;108000;30;30;0;30;472,067352;468,98352
"242";"10/11/2020 16:08";6715;3;23,1;55;49;0,35;20,82;0,042;0,36;23,3;20,59;0,254;0,235;0,212;2349;906;52;2065;796;46;0,879;11,539;4,449;0,255;228;72;44;28;156;63;93;2;1;1;0;227;106;121;78150;92;0;4,56;4,19;2020-11-10 16:08:00;16;8;121;900;108000;30;30;0;30;297,417744;296,24244
"243";"10/11/2020 16:23";6722;2;22,9;55;49;0,35;20,82;0,042;0,35;23,5;20,48;0,369;0,346;0,327;3259;1265;74;3029;1176;69;0,929;16,193;6,285;0,368;150;86;40;46;64;26;38;0;28;16;12;122;50;72;54159;59;0;4,65;4,26;2020-11-10 16:23:00;16;23;122;900;108900;30,2;30;0,333333333333333;30,3333333333333;429,419928;426,86678
"244";"10/11/2020 16:23";6715;3;22,9;55;49;0,35;20,82;0,042;0,35;23,3;20,56;0,287;0,265;0,245;2571;991;57;2325;896;51;0,904;12,704;4,898;0,281;1257;792;528;264;465;303;162;218;202;170;32;1055;661;394;78881;732;1;4,57;4,32;2020-11-10 16:23:00;16;23;122;900;108900;30,2;30;0,333333333333333;30,3333333333333;328,392504;326,76504
"245";"10/11/2020 16:38";6722;2;23,1;55;49;0,35;20,82;0,042;0,36;23,6;20,42;0,423;0,4;0,381;3856;1497;88;3628;1408;82;0,941;19,211;7,457;0,436;711;364;209;155;347;230;117;35;171;91;80;540;348;192;54570;411;0;4,76;4,42;2020-11-10 16:38:00;16;38;123;900;109800;30,5;30;0,5;30,5;512,422944;509,13544
"246";"10/11/2020 16:38";6715;3;23,1;55;49;0,35;20,82;0,042;0,35;23,3;20,56;0,285;0,263;0,243;2553;984;56;2314;892;51;0,906;12,619;4,865;0,279;316;161;106;55;155;76;79;36;0;0;0;316;182;134;79030;149;0;4,58;4,32;2020-11-10 16:38:00;16;38;123;900;109800;30,5;30;0,5;30,5;322,818048;321,19248
"247";"10/11/2020 16:53";6722;2;23;55;49;0,35;20,82;0,042;0,36;23,6;20,46;0,397;0,366;0,355;3535;1372;80;3401;1320;77;0,962;17,694;6,868;0,402;169;122;67;55;47;15;32;2;87;36;51;82;46;36;54642;72;0;4,77;4,42;2020-11-10 16:53:00;16;53;124;900;110700;30,8;30;0,833333333333333;30,8333333333333;468,64128;465,2528
"248";"10/11/2020 16:53";6715;3;23;55;49;0,35;20,82;0,042;0,35;23,3;20,5;0,347;0,325;0,305;3140;1211;69;2898;1117;64;0,923;15,578;6,006;0,344;943;521;376;145;422;268;154;82;162;138;24;781;506;275;79529;498;1;4,61;4,33;2020-11-10 16:53:00;16;53;124;900;110700;30,8;30;0,833333333333333;30,8333333333333;399,714516;397,43241
"249";"10/11/2020 17:08";6722;2;23;55;8;0,35;20,82;0,042;0,35;23,6;20,41;0,444;0,418;0,401;3952;1534;90;3757;1458;85;0,951;19,732;7,659;0,448;1625;746;528;218;879;640;239;204;493;360;133;1132;808;324;55765;1123;1;4,77;4,47;2020-11-10 17:08:00;17;8;125;900;111600;31;31;0;31;525,57012;521,9937
"250";"10/11/2020 17:08";6715;3;23;55;8;0,35;20,82;0,042;0,35;23,4;20,52;0,328;0,306;0,285;2957;1140;65;2713;1046;60;0,918;14,656;5,651;0,324;2512;1482;1172;310;1030;781;249;469;889;758;131;1623;1195;428;81262;1733;2;4,72;4,44;2020-11-10 17:08:00;17;8;125;900;111600;31;31;0;31;376,00056;373,9281
"251";"10/11/2020 17:23";6722;2;23;55;0;0,35;20,82;0,043;0,35;23,6;20,37;0,48;0,449;0,437;4183;1624;95;4038;1568;92;0,965;20,954;8,133;0,476;2359;1109;854;255;1250;953;297;559;668;571;97;1691;1236;455;57573;1808;2;4,89;4,52;2020-11-10 17:23:00;17;23;126;900;112500;31,2;31;0,333333333333333;31,3333333333333;556,9869;552,89525
"252";"10/11/2020 17:23";6715;3;23;55;0;0,35;20,82;0,043;0,35;23,4;20,48;0,366;0,342;0,324;3290;1269;73;3071;1184;68;0,933;16,364;6,309;0,362;2515;1397;1097;300;1118;811;307;466;1377;1065;312;1138;843;295;82930;1668;2;4,72;4,44;2020-11-10 17:23:00;17;23;126;900;112500;31,2;31;0,333333333333333;31,3333333333333;424,104012;421,51587
"253";"10/11/2020 17:38";6722;2;23,1;55;0;0,35;20,82;0,043;0,35;23,6;20,35;0,5;0,472;0,457;4398;1707;100;4225;1640;96;0,961;22,007;8,542;0,5;1822;976;664;312;846;609;237;545;327;271;56;1495;1002;493;58991;1418;2;4,89;4,52;2020-11-10 17:38:00;17;38;127;900;113400;31,5;31;0,5;31,5;585,6348;581,423
"254";"10/11/2020 17:38";6715;3;23,1;55;0;0,35;20,82;0,043;0,35;23,4;20,45;0,385;0,367;0,343;3540;1365;78;3252;1254;72;0,919;17,547;6,765;0,388;2721;1628;1252;376;1093;829;264;620;1117;923;194;1604;1158;446;84823;1893;2;4,93;4,57;2020-11-10 17:38:00;17;38;127;900;113400;31,5;31;0,5;31,5;451,330776;448,82526
"255";"10/11/2020 17:53";6722;2;23;55;0;0,35;20,82;0,043;0,35;23,6;20,26;0,571;0,563;0,528;5300;2057;120;4884;1896;111;0,922;26,289;10,204;0,597;1640;781;599;182;859;623;236;415;459;399;60;1181;823;358;60242;1251;1;4,94;4,64;2020-11-10 17:53:00;17;53;128;900;114300;31,8;31;0,833333333333333;31,8333333333333;694,95552;691,0152
"256";"10/11/2020 17:53";6715;3;23;55;0;0,35;20,82;0,043;0,35;23,4;20,43;0,406;0,391;0,363;3781;1458;84;3444;1328;76;0,911;18,711;7,214;0,414;3404;1956;1556;400;1448;1107;341;656;1517;1287;230;1887;1376;511;87221;2398;3;5,01;4,61;2020-11-10 17:53:00;17;53;128;900;114300;31,8;31;0,833333333333333;31,8333333333333;484,927632;482,38932
"257";"10/11/2020 18:08";6722;2;23;54;0;0,35;20,82;0,043;0,35;23,6;20,38;0,464;0,443;0,421;4150;1611;94;3887;1509;88;0,937;20,653;8,017;0,469;1279;630;453;177;649;464;185;226;413;330;83;866;587;279;61137;895;1;5,15;4,78;2020-11-10 18:08:00;18;8;129;900;115200;32;32;0;32;546,733704;543,31154
"258";"10/11/2020 18:08";6715;3;23;54;0;0,35;20,82;0,043;0,35;23,4;20,38;0,45;0,437;0,407;4218;1626;93;3866;1490;85;0,917;20,897;8,057;0,462;2727;1526;1222;304;1201;921;280;539;1269;1060;209;1458;1083;375;89122;1901;2;5,11;4,72;2020-11-10 18:08:00;18;8;129;900;115200;32;32;0;32;537,814908;534,87183
"259";"10/11/2020 18:23";6722;2;22,9;55;0;0,35;20,82;0,043;0,35;23,5;20,4;0,445;0,422;0,403;3944;1531;90;3722;1445;84;0,944;19,659;7,631;0,446;566;307;186;121;259;137;122;85;357;184;173;209;139;70;61436;299;0;5,15;4,78;2020-11-10 18:23:00;18;23;130;900;116100;32,2;32;0,333333333333333;32,3333333333333;524,51928;521,0928
"260";"10/11/2020 18:23";6715;3;22,9;55;0;0,35;20,82;0,043;0,35;23,4;20,46;0,384;0,363;0,341;3502;1350;77;3243;1251;72;0,926;17,389;6,705;0,384;2468;1453;1143;310;1015;762;253;527;980;827;153;1488;1078;410;90897;1775;2;5,23;4,81;2020-11-10 18:23:00;18;23;130;900;116100;32,2;32;0,333333333333333;32,3333333333333;446,443536;443,84186
"261";"10/11/2020 18:38";6722;2;23,1;55;0;0,35;20,82;0,042;0,35;23,6;20,37;0,477;0,447;0,435;4154;1612;94;4018;1560;91;0,967;20,813;8,079;0,472;1206;568;404;164;638;458;180;217;498;354;144;708;508;200;62242;806;1;5,39;4,93;2020-11-10 18:38:00;18;38;131;900;117000;32,5;32;0,5;32,5;551,437464;547,34414
"262";"10/11/2020 18:38";6715;3;23,1;55;0;0,35;20,82;0,042;0,35;23,4;20,39;0,441;0,427;0,398;4125;1590;91;3787;1460;84;0,918;20,444;7,882;0,452;2027;1188;882;306;839;635;204;642;570;485;85;1457;1032;425;92490;1593;2;5,24;4,82;2020-11-10 18:38:00;18;38;131;900;117000;32,5;32;0,5;32,5;526,400784;523,49934
"263";"10/11/2020 18:53";6722;2;23;55;0;0,35;20,82;0,042;0,36;23,5;20,42;0,427;0,397;0,385;3845;1492;87;3701;1437;84;0,963;19,246;7,471;0,437;270;141;107;34;129;59;70;98;115;67;48;155;99;56;62398;156;0;5,4;5,04;2020-11-10 18:53:00;18;53;132;900;117900;32,8;32;0,833333333333333;32,8333333333333;509,792508;506,08683
"264";"10/11/2020 18:53";6715;3;23;55;0;0,35;20,82;0,042;0,35;23,4;20,42;0,412;0,398;0,37;3842;1481;85;3510;1353;78;0,914;19,021;7,334;0,42;3075;1876;1456;420;1199;950;249;886;1188;1013;175;1887;1393;494;94976;2485;3;5,24;4,82;2020-11-10 18:53:00;18;53;132;900;117900;32,8;32;0,833333333333333;32,8333333333333;491,12592;488,4967
"265";"10/11/2020 19:08";6722;2;23,1;55;0;0,35;20,82;0,043;0,36;23,6;20,38;0,475;0,439;0,432;4203;1631;95;4116;1598;93;0,979;21,116;8,196;0,479;1472;742;543;199;730;511;219;279;507;381;126;965;673;292;63455;1057;1;5,64;5,13;2020-11-10 19:08:00;19;8;133;900;118800;33;33;0;33;559,20534;554,79715
"266";"10/11/2020 19:08";6715;3;23,1;55;0;0,35;20,82;0,043;0,36;23,4;20,48;0,351;0,337;0,308;3380;1303;75;3029;1168;67;0,896;16,669;6,427;0,368;2179;1268;963;305;911;707;204;567;801;691;110;1378;979;399;96619;1644;2;5,33;4,93;2020-11-10 19:08:00;19;8;133;900;118800;33;33;0;33;431,0946;429,096
"267";"10/11/2020 19:23";6722;2;22,9;55;0;0,35;20,82;0,043;0,36;23,6;20,4;0,46;0,422;0,417;4016;1559;91;3952;1534;90;0,984;20,197;7,839;0,458;914;403;277;126;511;330;181;95;323;205;118;591;402;189;64011;556;1;5,93;5,26;2020-11-10 19:23:00;19;23;134;900;119700;33,2;33;0,333333333333333;33,3333333333333;536,418792;532,08792
