20200508_SD_Ucpdd_K1;Test;TX001;TX002;TX003;;;;;;;;;;;;;;
15.05.2020;16:05;2356;8;0,40;20,77;0,049;-138,606;0,50;29,0;20,59;0,209;-138,606;0,1768;0,1596;55;48;0,880;
15.05.2020;16:10;2356;8;0,40;20,77;0,048;-138,606;0,50;29,0;20,58;0,219;-138,606;0,1878;0,1704;58;51;0,886;
15.05.2020;16:15;2356;8;0,40;20,77;0,049;-138,605;0,50;29,0;20,56;0,240;-138,606;0,2099;0,1915;64;57;0,892;
15.05.2020;16:20;2356;8;0,40;20,77;0,049;-138,605;0,50;29,1;20,58;0,223;-138,606;0,1891;0,1739;58;52;0,901;
15.05.2020;16:25;2356;8;0,40;20,77;0,050;-138,605;0,50;29,1;20,58;0,223;-138,606;0,1891;0,1724;58;51;0,891;
15.05.2020;16:30;2356;8;0,40;20,77;0,049;-138,606;0,50;29,2;20,57;0,228;-138,606;0,1964;0,1793;60;54;0,892;
15.05.2020;16:35;2356;8;0,40;20,77;0,049;-138,606;0,50;29,2;20,57;0,226;-138,606;0,1940;0,1768;60;53;0,891;
15.05.2020;16:40;2356;8;0,40;20,77;0,049;-138,606;0,50;29,2;20,58;0,219;-138,606;0,1891;0,1704;58;51;0,879;
15.05.2020;16:45;2356;8;0,40;20,77;0,048;-138,606;0,50;29,3;20,55;0,244;-138,605;0,2173;0,1955;67;59;0,876;
15.05.2020;16:50;2356;8;0,40;20,77;0,049;-138,606;0,50;29,4;20,53;0,272;-138,606;0,2419;0,2230;74;67;0,903;
15.05.2020;16:55;2356;8;0,40;20,77;0,050;-138,606;0,50;29,5;20,45;0,345;-138,606;0,3143;0,2947;95;88;0,922;
15.05.2020;17:00;2356;8;0,40;20,77;0,052;-138,606;0,50;29,5;20,55;0,247;-138,606;0,2173;0,1950;67;59;0,874;
15.05.2020;17:05;2356;8;0,40;20,77;0,048;-138,606;0,50;29,4;20,59;0,209;-138,605;0,1817;0,1611;56;48;0,861;
15.05.2020;17:10;2356;8;0,40;20,77;0,048;-138,606;0,50;29,2;20,60;0,203;-138,606;0,1731;0,1547;53;46;0,869;
15.05.2020;17:15;2356;8;0,40;20,77;0,048;-138,606;0,49;29,1;20,55;0,248;-138,606;0,2210;0,1999;67;59;0,882;
15.05.2020;17:20;2356;8;0,40;20,77;0,049;-138,606;0,50;29,1;20,57;0,229;-138,606;0,1952;0,1798;59;54;0,902;
15.05.2020;17:25;2356;8;0,40;20,77;0,049;-138,605;0,52;29,0;20,58;0,224;-138,606;0,1903;0,1753;60;54;0,903;
15.05.2020;17:30;2356;8;0,40;20,77;0,048;-138,606;0,50;29,0;20,54;0,261;-138,605;0,2284;0,2122;70;64;0,912;
15.05.2020;17:35;2356;8;0,40;20,77;0,050;-138,606;0,51;29,1;20,54;0,258;-138,605;0,2271;0,2077;71;63;0,895;
15.05.2020;17:40;2356;8;0,40;20,77;0,049;-138,606;0,50;29,1;20,50;0,302;-138,606;0,2713;0,2524;83;76;0,914;
15.05.2020;17:45;2356;8;0,40;20,77;0,049;-138,606;0,50;29,2;20,47;0,323;-138,606;0,2996;0,2736;92;82;0,893;
15.05.2020;17:50;2356;8;0,40;20,77;0,050;-138,606;0,50;29,3;20,48;0,309;-138,606;0,2836;0,2583;87;77;0,890;
15.05.2020;17:55;2356;8;0,40;20,77;0,051;-138,606;0,49;29,4;20,49;0,297;-138,606;0,2713;0,2456;83;73;0,883;
15.05.2020;18:00;2356;8;0,40;20,77;0,053;-138,605;0,50;29,4;20,53;0,268;-138,606;0,2370;0,2151;73;65;0,886;
15.05.2020;18:05;2356;8;0,40;20,77;0,050;-138,606;0,50;29,5;20,53;0,262;-138,605;0,2357;0,2117;73;63;0,875;
15.05.2020;18:10;2356;8;0,40;20,77;0,048;-138,606;0,50;29,5;20,51;0,279;-138,606;0,2615;0,2308;81;69;0,856;
15.05.2020;18:15;2356;8;0,40;20,77;0,050;-138,606;0,51;29,4;20,48;0,317;-138,606;0,2910;0,2667;90;81;0,897;
15.05.2020;18:20;2356;8;0,40;20,77;0,051;-138,606;0,50;29,5;20,54;0,250;-138,606;0,2222;0,1984;68;59;0,868;
15.05.2020;18:25;2356;8;0,40;20,77;0,049;-138,606;0,50;29,5;20,58;0,223;-138,605;0,1915;0,1739;59;52;0,886;
15.05.2020;18:30;2356;8;0,40;20,77;0,049;-138,605;0,50;29,4;20,59;0,209;-138,606;0,1793;0,1601;56;48;0,869;
15.05.2020;18:35;2356;8;0,40;20,77;0,048;-138,606;0,50;29,2;20,59;0,209;-138,606;0,1768;0,1606;54;48;0,887;
15.05.2020;18:40;2356;8;0,40;20,77;0,048;-138,606;0,50;29,0;20,59;0,212;-138,606;0,1768;0,1635;54;49;0,907;
15.05.2020;18:45;2356;8;0,40;20,77;0,048;-138,606;0,50;28,9;20,58;0,223;-138,606;0,1915;0,1743;59;52;0,889;
15.05.2020;18:50;2356;8;0,40;20,77;0,048;-138,606;0,50;28,9;20,51;0,287;-138,606;0,2591;0,2387;79;72;0,903;
15.05.2020;18:55;2356;8;0,40;20,77;0,051;-138,605;0,52;29,0;20,51;0,288;-138,606;0,2554;0,2367;81;74;0,910;
15.05.2020;19:00;2356;8;0,40;20,77;0,052;-138,605;0,50;29,1;20,49;0,308;-138,606;0,2787;0,2559;85;77;0,899;
15.05.2020;19:05;2356;8;0,40;20,77;0,051;-138,606;0,50;29,0;20,55;0,242;-138,606;0,2124;0,1910;65;57;0,876;
15.05.2020;19:10;2356;8;0,40;20,77;0,049;-138,605;0,50;29,1;20,57;0,230;-138,605;0,1989;0,1802;61;54;0,884;
15.05.2020;19:15;2356;8;0,40;20,77;0,049;-138,606;0,50;29,0;20,58;0,218;-138,606;0,1854;0,1689;57;51;0,891;
15.05.2020;19:20;2356;8;0,40;20,77;0,048;-138,605;0,51;29,0;20,56;0,246;-138,606;0,2149;0,1979;67;60;0,903;
15.05.2020;19:25;2356;8;0,40;20,77;0,050;-138,605;0,50;29,1;20,52;0,285;-138,606;0,2480;0,2352;75;70;0,936;
15.05.2020;19:30;2356;8;0,40;20,77;0,051;-138,606;0,49;29,2;20,42;0,366;-138,606;0,3438;0,3148;103;93;0,896;
15.05.2020;19:35;2356;8;0,40;20,76;0,053;-138,606;0,50;29,3;20,46;0,326;-138,605;0,3033;0,2731;93;81;0,878;
15.05.2020;19:40;2356;8;0,40;20,77;0,051;-138,606;0,51;29,4;20,44;0,344;-138,606;0,3241;0,2927;101;89;0,881;
15.05.2020;19:45;2356;8;0,40;20,76;0,054;-138,605;0,50;29,3;20,50;0,285;-138,606;0,2591;0,2308;80;69;0,866;
15.05.2020;19:50;2356;8;0,40;20,77;0,051;-138,605;0,50;29,3;20,56;0,235;-138,605;0,2087;0,1837;65;55;0,853;
15.05.2020;19:55;2356;8;0,40;20,77;0,049;-138,606;0,50;29,2;20,58;0,218;-138,606;0,1891;0,1694;58;51;0,872;
15.05.2020;20:00;2356;8;0,40;20,77;0,049;-138,605;0,50;29,2;20,57;0,227;-138,605;0,1964;0,1773;60;53;0,880;
15.05.2020;20:05;2356;8;0,40;20,77;0,049;-138,605;0,50;29,1;20,58;0,226;-138,605;0,1928;0,1768;59;53;0,898;
15.05.2020;20:10;2356;8;0,40;20,77;0,049;-138,606;0,50;29,2;20,58;0,217;-138,605;0,1903;0,1680;59;51;0,856;
15.05.2020;20:15;2356;8;0,40;20,77;0,048;-138,606;0,50;29,2;20,58;0,219;-138,605;0,1903;0,1704;59;51;0,872;
15.05.2020;20:20;2356;8;0,40;20,77;0,049;-138,605;0,50;29,1;20,59;0,212;-138,606;0,1805;0,1635;56;49;0,884;
15.05.2020;20:25;2356;8;0,40;20,77;0,048;-138,605;0,50;29,1;20,57;0,230;-138,606;0,2001;0,1817;61;54;0,887;
15.05.2020;20:30;2356;8;0,40;20,77;0,050;-138,606;0,50;29,2;20,53;0,275;-138,605;0,2382;0,2244;73;68;0,928;
15.05.2020;20:35;2356;8;0,40;20,77;0,051;-138,605;0,50;29,3;20,50;0,290;-138,605;0,2615;0,2382;80;71;0,890;
15.05.2020;20:40;2356;8;0,40;20,77;0,051;-138,605;0,50;29,3;20,49;0,305;-138,605;0,2775;0,2544;85;76;0,897;
15.05.2020;20:45;2356;8;0,40;20,77;0,052;-138,605;0,50;29,3;20,45;0,335;-138,606;0,3118;0,2824;97;85;0,884;
15.05.2020;20:50;2356;8;0,40;20,76;0,053;-138,606;0,50;29,3;20,44;0,348;-138,606;0,3266;0,2957;100;89;0,883;
15.05.2020;20:55;2356;8;0,40;20,77;0,053;-138,605;0,50;29,3;20,45;0,339;-138,606;0,3168;0,2858;97;86;0,880;
15.05.2020;21:00;2356;8;0,40;20,77;0,052;-138,605;0,49;29,3;20,48;0,309;-138,605;0,2848;0,2573;86;76;0,881;
15.05.2020;21:05;2356;8;0,40;20,77;0,051;-138,605;0,50;29,3;20,52;0,274;-138,605;0,2468;0,2230;76;67;0,881;
15.05.2020;21:10;2356;8;0,40;20,77;0,050;-138,605;0,50;29,2;20,57;0,224;-138,605;0,1952;0,1739;60;52;0,866;
15.05.2020;21:15;2356;8;0,40;20,77;0,049;-138,605;0,50;29,2;20,59;0,212;-138,605;0,1817;0,1631;56;49;0,874;
15.05.2020;21:20;2356;8;0,40;20,77;0,049;-138,605;0,50;29,1;20,60;0,202;-138,605;0,1719;0,1527;53;46;0,863;
15.05.2020;21:25;2356;8;0,40;20,77;0,048;-138,605;0,49;29,1;20,59;0,212;-138,606;0,1805;0,1645;54;48;0,891;
15.05.2020;21:30;2356;8;0,40;20,77;0,049;-138,606;0,50;29,1;20,60;0,204;-138,606;0,1719;0,1547;53;46;0,877;
15.05.2020;21:35;2356;8;0,40;20,77;0,048;-138,605;0,49;29,1;20,58;0,220;-138,606;0,1842;0,1719;56;51;0,917;
15.05.2020;21:40;2356;8;0,40;20,77;0,049;-138,605;0,50;29,1;20,55;0,250;-138,605;0,2222;0,2014;69;61;0,884;
15.05.2020;21:45;2356;8;0,40;20,77;0,050;-138,605;0,49;29,2;20,48;0,314;-138,605;0,2848;0,2637;86;78;0,908;
15.05.2020;21:50;2356;8;0,40;20,76;0,053;-138,605;0,50;29,3;20,47;0,324;-138,605;0,2983;0,2716;91;81;0,889;
15.05.2020;21:55;2356;8;0,40;20,77;0,052;-138,605;0,49;29,3;20,45;0,342;-138,605;0,3168;0,2898;96;86;0,895;
15.05.2020;22:00;2356;8;0,40;20,76;0,053;-138,605;0,50;29,3;20,50;0,291;-138,605;0,2640;0,2387;81;71;0,882;
15.05.2020;22:05;2356;8;0,40;20,77;0,053;-138,605;0,50;29,2;20,53;0,259;-138,605;0,2320;0,2058;72;62;0,861;
15.05.2020;22:10;2356;8;0,40;20,77;0,050;-138,605;0,50;29,2;20,53;0,263;-138,606;0,2370;0,2127;73;64;0,874;
15.05.2020;22:15;2356;8;0,40;20,77;0,050;-138,606;0,51;29,1;20,57;0,222;-138,605;0,1952;0,1719;62;53;0,854;
15.05.2020;22:20;2356;8;0,40;20,77;0,049;-138,605;0,50;29,1;20,59;0,205;-138,606;0,1743;0,1562;54;47;0,872;
15.05.2020;22:25;2356;8;0,40;20,77;0,049;-138,605;0,50;29,1;20,59;0,207;-138,605;0,1756;0,1577;54;47;0,875;
15.05.2020;22:30;2356;8;0,40;20,77;0,048;-138,605;0,50;29,1;20,59;0,206;-138,605;0,1756;0,1577;54;47;0,875;
15.05.2020;22:35;2356;8;0,40;20,77;0,049;-138,605;0,50;29,1;20,60;0,201;-138,605;0,1670;0,1518;51;45;0,888;
15.05.2020;22:40;2356;8;0,40;20,77;0,048;-138,606;0,52;29,0;20,60;0,201;-138,606;0,1707;0,1527;54;47;0,871;
15.05.2020;22:45;2356;8;0,40;20,77;0,049;-138,606;0,50;29,0;20,58;0,220;-138,606;0,1915;0,1709;59;51;0,868;
15.05.2020;22:50;2356;8;0,40;20,77;0,049;-138,605;0,50;29,1;20,50;0,296;-138,605;0,2652;0,2470;81;74;0,915;
15.05.2020;22:55;2356;8;0,40;20,77;0,052;-138,605;0,50;29,1;20,55;0,248;-138,605;0,2210;0,1960;68;59;0,861;
15.05.2020;23:00;2356;8;0,40;20,77;0,050;-138,605;0,50;29,1;20,58;0,210;-138,605;0,1829;0,1601;57;48;0,847;
15.05.2020;23:05;2356;8;0,40;20,77;0,049;-138,606;0,50;29,1;20,59;0,214;-138,605;0,1829;0,1655;56;50;0,883;
15.05.2020;23:10;2356;8;0,40;20,77;0,049;-138,606;0,50;29,0;20,58;0,226;-138,605;0,1928;0,1768;59;53;0,898;
15.05.2020;23:15;2356;8;0,40;20,77;0,050;-138,605;0,49;29,0;20,58;0,228;-138,606;0,1903;0,1783;57;53;0,922;
15.05.2020;23:20;2356;8;0,40;20,77;0,050;-138,605;0,50;29,0;20,58;0,218;-138,605;0,1854;0,1685;57;51;0,887;
15.05.2020;23:25;2356;8;0,40;20,77;0,050;-138,606;0,50;29,1;20,53;0,268;-138,605;0,2382;0,2185;73;66;0,898;
15.05.2020;23:30;2356;8;0,40;20,77;0,053;-138,605;0,50;29,1;20,54;0,260;-138,605;0,2259;0,2068;69;62;0,895;
15.05.2020;23:35;2356;8;0,40;20,77;0,050;-138,605;0,50;29,1;20,57;0,228;-138,606;0,2014;0,1773;62;53;0,854;
15.05.2020;23:40;2356;8;0,40;20,77;0,050;-138,606;0,50;29,1;20,54;0,252;-138,606;0,2235;0,2019;69;60;0,881;
15.05.2020;23:45;2356;8;0,40;20,77;0,050;-138,606;0,50;29,1;20,58;0,217;-138,606;0,1829;0,1670;56;50;0,892;
15.05.2020;23:50;2356;8;0,40;20,77;0,050;-138,605;0,50;29,1;20,59;0,209;-138,605;0,1731;0,1581;53;48;0,893;
15.05.2020;23:55;2356;8;0,40;20,77;0,049;-138,605;0,50;29,1;20,57;0,234;-138,606;0,2001;0,1842;61;55;0,901;
16.05.2020;00:00;2356;8;0,40;20,77;0,050;-138,605;0,50;29,1;20,59;0,209;-138,605;0,1756;0,1586;54;47;0,881;
16.05.2020;00:05;2356;8;0,40;20,77;0,050;-138,605;0,50;29,1;20,59;0,216;-138,606;0,1817;0,1660;56;50;0,893;
16.05.2020;00:10;2356;8;0,40;20,77;0,050;-138,605;0,51;29,1;20,49;0,312;-138,605;0,2824;0,2613;88;79;0,907;
16.05.2020;00:15;2356;8;0,40;20,77;0,052;-138,605;0,50;29,1;20,50;0,291;-138,605;0,2615;0,2392;80;72;0,895;
16.05.2020;00:20;2356;8;0,40;20,77;0,053;-138,606;0,50;29,2;20,54;0,257;-138,605;0,2284;0,2043;71;61;0,871;
16.05.2020;00:25;2356;8;0,40;20,77;0,052;-138,605;0,50;29,2;20,45;0,331;-138,606;0,3118;0,2790;96;83;0,870;
16.05.2020;00:30;2356;8;0,40;20,76;0,054;-138,605;0,51;29,2;20,48;0,311;-138,605;0,2836;0,2564;89;79;0,882;
16.05.2020;00:35;2356;8;0,40;20,76;0,054;-138,605;0,50;29,3;20,51;0,276;-138,605;0,2505;0,2220;77;66;0,861;
16.05.2020;00:40;2356;8;0,40;20,77;0,051;-138,605;0,50;29,2;20,56;0,238;-138,606;0,2112;0,1871;65;56;0,860;
16.05.2020;00:45;2356;8;0,40;20,77;0,051;-138,605;0,51;29,2;20,58;0,215;-138,605;0,1817;0,1640;57;50;0,880;
16.05.2020;00:50;2356;8;0,40;20,77;0,050;-138,605;0,50;29,1;20,59;0,206;-138,605;0,1731;0,1552;53;46;0,873;
16.05.2020;00:55;2356;8;0,40;20,77;0,050;-138,605;0,50;29,1;20,59;0,209;-138,606;0,1743;0,1586;54;48;0,889;
16.05.2020;01:00;2356;8;0,40;20,77;0,050;-138,606;0,49;29,1;20,58;0,216;-138,605;0,1878;0,1660;57;49;0,858;
16.05.2020;01:05;2356;8;0,40;20,77;0,051;-138,605;0,50;29,1;20,46;0,332;-138,605;0,3045;0,2814;93;84;0,906;
16.05.2020;01:10;2356;8;0,40;20,77;0,053;-138,605;0,50;29,1;20,54;0,250;-138,605;0,2222;0,1969;69;59;0,861;
16.05.2020;01:15;2356;8;0,40;20,76;0,052;-138,605;0,50;29,2;20,49;0,308;-138,605;0,2787;0,2554;85;76;0,897;
16.05.2020;01:20;2356;8;0,40;20,76;0,054;-138,605;0,50;29,2;20,54;0,255;-138,605;0,2271;0,2009;70;60;0,858;
16.05.2020;01:25;2356;8;0,40;20,77;0,052;-138,605;0,50;29,1;20,58;0,213;-138,605;0,1829;0,1606;57;48;0,851;
16.05.2020;01:30;2356;8;0,40;20,77;0,051;-138,605;0,50;29,1;20,59;0,206;-138,605;0,1731;0,1547;53;46;0,869;
16.05.2020;01:35;2356;8;0,40;20,77;0,050;-138,605;0,50;29,1;20,59;0,209;-138,606;0,1817;0,1596;56;47;0,851;
16.05.2020;01:40;2356;8;0,40;20,77;0,051;-138,605;0,50;29,0;20,58;0,215;-138,605;0,1842;0,1645;57;49;0,869;
16.05.2020;01:45;2356;8;0,40;20,77;0,050;-138,605;0,51;29,0;20,59;0,213;-138,605;0,1817;0,1631;57;50;0,874;
16.05.2020;01:50;2356;8;0,40;20,77;0,050;-138,605;0,50;29,0;20,60;0,206;-138,605;0,1694;0,1552;52;46;0,896;
16.05.2020;01:55;2356;8;0,40;20,77;0,050;-138,606;0,50;29,1;20,57;0,236;-138,605;0,2014;0,1861;62;56;0,906;
16.05.2020;02:00;2356;8;0,40;20,77;0,051;-138,605;0,50;29,1;20,54;0,258;-138,605;0,2271;0,2063;70;62;0,887;
16.05.2020;02:05;2356;8;0,40;20,77;0,053;-138,606;0,51;29,1;20,54;0,261;-138,606;0,2271;0,2077;71;63;0,895;
16.05.2020;02:10;2356;8;0,40;20,77;0,052;-138,605;0,50;29,1;20,57;0,223;-138,605;0,1903;0,1704;59;51;0,872;
16.05.2020;02:15;2356;8;0,40;20,77;0,051;-138,605;0,50;29,1;20,58;0,219;-138,605;0,1854;0,1675;57;50;0,881;
16.05.2020;02:20;2356;8;0,40;20,77;0,051;-138,605;0,49;29,0;20,58;0,224;-138,605;0,1891;0,1729;56;51;0,894;
16.05.2020;02:25;2356;8;0,40;20,77;0,051;-138,605;0,51;29,0;20,58;0,225;-138,605;0,1866;0,1734;58;53;0,912;
16.05.2020;02:30;2356;8;0,40;20,77;0,051;-138,606;0,49;29,0;20,56;0,241;-138,605;0,2099;0,1901;64;56;0,883;
16.05.2020;02:35;2356;8;0,40;20,76;0,052;-138,605;0,51;29,1;20,49;0,304;-138,605;0,2701;0,2519;84;77;0,917;
16.05.2020;02:40;2356;8;0,40;20,77;0,053;-138,606;0,49;29,0;20,56;0,238;-138,606;0,2063;0,1856;63;55;0,877;
16.05.2020;02:45;2356;8;0,40;20,77;0,052;-138,605;0,50;29,1;20,59;0,215;-138,605;0,1793;0,1631;55;49;0,889;
16.05.2020;02:50;2356;8;0,40;20,77;0,052;-138,605;0,50;29,0;20,57;0,228;-138,606;0,1928;0,1758;59;53;0,892;
16.05.2020;02:55;2356;8;0,40;20,76;0,053;-138,605;0,50;29,0;20,54;0,254;-138,605;0,2210;0,2014;68;61;0,890;
16.05.2020;03:00;2356;8;0,40;20,76;0,053;-138,605;0,51;29,0;20,58;0,220;-138,605;0,1829;0,1670;57;51;0,892;
16.05.2020;03:05;2356;8;0,40;20,77;0,052;-138,605;0,51;29,0;20,58;0,215;-138,606;0,1805;0,1635;56;50;0,884;
16.05.2020;03:10;2356;8;0,40;20,77;0,052;-138,605;0,51;29,1;20,50;0,298;-138,605;0,2689;0,2465;83;75;0,897;
16.05.2020;03:15;2356;8;0,40;20,76;0,055;-138,605;0,50;29,1;20,49;0,296;-138,605;0,2664;0,2406;82;72;0,881;
16.05.2020;03:20;2356;8;0,40;20,76;0,054;-138,605;0,50;29,1;20,55;0,240;-138,605;0,2099;0,1866;65;56;0,864;
16.05.2020;03:25;2356;8;0,40;20,77;0,052;-138,605;0,50;29,1;20,58;0,216;-138,605;0,1842;0,1635;57;49;0,863;
16.05.2020;03:30;2356;8;0,40;20,77;0,052;-138,605;0,50;29,1;20,58;0,215;-138,606;0,1842;0,1626;57;49;0,856;
16.05.2020;03:35;2356;8;0,40;20,77;0,052;-138,605;0,50;29,1;20,57;0,228;-138,605;0,1940;0,1758;59;53;0,885;
16.05.2020;03:40;2356;8;0,40;20,77;0,052;-138,605;0,50;29,1;20,59;0,211;-138,605;0,1768;0,1586;54;47;0,874;
16.05.2020;03:45;2356;8;0,40;20,77;0,052;-138,605;0,49;29,0;20,59;0,204;-138,605;0,1719;0,1522;52;45;0,860;
16.05.2020;03:50;2356;8;0,40;20,77;0,052;-138,605;0,50;29,0;20,59;0,206;-138,605;0,1707;0,1537;52;46;0,878;
16.05.2020;03:55;2356;8;0,40;20,77;0,052;-138,605;0,50;29,1;20,53;0,264;-138,605;0,2345;0,2117;72;63;0,880;
16.05.2020;04:00;2356;8;0,40;20,76;0,054;-138,606;0,50;29,1;20,42;0,365;-138,605;0,3413;0,3109;105;93;0,890;
16.05.2020;04:05;2356;8;0,40;20,76;0,057;-138,605;0,50;29,2;20,49;0,298;-138,605;0,2652;0,2406;81;72;0,886;
16.05.2020;04:10;2356;8;0,40;20,76;0,055;-138,605;0,50;29,2;20,47;0,317;-138,606;0,2922;0,2613;90;78;0,870;
16.05.2020;04:15;2356;8;0,40;20,76;0,055;-138,605;0,50;29,3;20,47;0,313;-138,605;0,2922;0,2578;90;77;0,856;
16.05.2020;04:20;2356;8;0,40;20,76;0,055;-138,606;0,50;29,2;20,50;0,285;-138,605;0,2615;0,2294;81;69;0,850;
16.05.2020;04:25;2356;8;0,40;20,76;0,055;-138,605;0,50;29,2;20,56;0,232;-138,605;0,2038;0,1768;63;53;0,838;
16.05.2020;04:30;2356;8;0,40;20,76;0,053;-138,605;0,50;29,1;20,59;0,208;-138,605;0,1743;0,1547;54;47;0,862;
16.05.2020;04:35;2356;8;0,40;20,77;0,052;-138,605;0,50;29,1;20,60;0,200;-138,605;0,1670;0,1478;52;44;0,859;
16.05.2020;04:40;2356;8;0,40;20,77;0,052;-138,605;0,50;29,1;20,60;0,202;-138,605;0,1694;0,1503;52;45;0,861;
16.05.2020;04:45;2356;8;0,40;20,76;0,052;-138,606;0,50;29,1;20,60;0,201;-138,605;0,1682;0,1488;52;45;0,859;
16.05.2020;04:50;2356;8;0,40;20,77;0,052;-138,605;0,50;29,0;20,56;0,238;-138,605;0,2063;0,1861;63;55;0,880;
16.05.2020;04:55;2356;8;0,40;20,76;0,053;-138,605;0,50;29,1;20,51;0,284;-138,606;0,2492;0,2313;76;69;0,911;
16.05.2020;05:00;2356;8;0,40;20,76;0,056;-138,606;0,50;29,1;20,55;0,241;-138,606;0,2087;0,1856;64;56;0,864;
16.05.2020;05:05;2356;8;0,40;20,76;0,054;-138,606;0,50;29,1;20,58;0,216;-138,605;0,1817;0,1626;56;48;0,871;
16.05.2020;05:10;2356;8;0,40;20,77;0,053;-138,605;0,50;29,1;20,59;0,207;-138,605;0,1719;0,1542;53;47;0,874;
16.05.2020;05:15;2356;8;0,40;20,76;0,053;-138,605;0,50;29,0;20,59;0,208;-138,605;0,1719;0,1547;53;46;0,877;
16.05.2020;05:20;2356;8;0,40;20,77;0,053;-138,605;0,50;29,0;20,59;0,210;-138,605;0,1731;0,1567;54;47;0,883;
16.05.2020;05:25;2356;8;0,40;20,77;0,053;-138,605;0,50;29,1;20,58;0,226;-138,605;0,1891;0,1724;58;52;0,891;
16.05.2020;05:30;2356;8;0,40;20,76;0,054;-138,605;0,50;29,1;20,56;0,239;-138,605;0,2038;0,1852;62;55;0,887;
16.05.2020;05:35;2356;8;0,40;20,76;0,054;-138,605;0,50;29,0;20,60;0,206;-138,605;0,1670;0,1518;51;45;0,888;
16.05.2020;05:40;2356;8;0,40;20,77;0,053;-138,605;0,50;29,0;20,60;0,201;-138,605;0,1645;0,1483;51;44;0,879;
16.05.2020;05:45;2356;8;0,40;20,77;0,053;-138,605;0,50;29,1;20,60;0,200;-138,605;0,1670;0,1468;52;44;0,853;
16.05.2020;05:50;2356;8;0,40;20,76;0,053;-138,605;0,50;29,1;20,51;0,290;-138,605;0,2554;0,2372;78;71;0,912;
16.05.2020;05:55;2356;8;0,40;20,76;0,056;-138,606;0,50;29,2;20,53;0,267;-138,605;0,2296;0,2112;71;64;0,901;
16.05.2020;06:00;2356;8;0,40;20,76;0,054;-138,605;0,50;29,2;20,52;0,270;-138,605;0,2443;0,2166;75;65;0,861;
16.05.2020;06:05;2356;8;0,40;20,76;0,055;-138,605;0,50;29,1;20,45;0,336;-138,605;0,3094;0,2814;96;85;0,889;
16.05.2020;06:10;2356;8;0,40;20,76;0,056;-138,605;0,49;29,2;20,55;0,249;-138,605;0,2161;0,1925;65;56;0,866;
16.05.2020;06:15;2356;8;0,40;20,76;0,055;-138,605;0,50;29,2;20,58;0,217;-138,605;0,1842;0,1626;57;49;0,856;
16.05.2020;06:20;2356;8;0,40;20,76;0,054;-138,605;0,50;29,1;20,60;0,203;-138,605;0,1670;0,1488;51;45;0,866;
16.05.2020;06:25;2356;8;0,40;20,76;0,053;-138,605;0,50;29,1;20,60;0,201;-138,605;0,1645;0,1478;51;44;0,875;
16.05.2020;06:30;2356;8;0,40;20,76;0,054;-138,605;0,50;29,1;20,60;0,202;-138,605;0,1621;0,1478;50;44;0,892;
16.05.2020;06:35;2356;8;0,40;20,76;0,054;-138,605;0,50;29,2;20,60;0,201;-138,605;0,1670;0,1473;52;44;0,856;
16.05.2020;06:40;2356;8;0,40;20,76;0,054;-138,605;0,50;29,2;20,59;0,208;-138,605;0,1694;0,1537;52;46;0,886;
16.05.2020;06:45;2356;8;0,40;20,76;0,053;-138,605;0,50;29,2;20,60;0,206;-138,605;0,1645;0,1522;50;46;0,908;
16.05.2020;06:50;2356;8;0,40;20,76;0,053;-138,605;0,50;29,2;20,61;0,198;-138,605;0,1584;0,1449;49;43;0,895;
16.05.2020;06:55;2356;8;0,40;20,76;0,053;-138,605;0,50;29,3;20,53;0,273;-138,605;0,2370;0,2195;72;66;0,909;
16.05.2020;07:00;2356;8;0,40;20,76;0,055;-138,606;0,50;29,4;20,51;0,286;-138,606;0,2505;0,2308;77;69;0,903;
16.05.2020;07:05;2356;8;0,40;20,76;0,055;-138,605;0,50;29,3;20,56;0,235;-138,606;0,2001;0,1802;62;54;0,878;
16.05.2020;07:10;2356;8;0,40;20,76;0,054;-138,606;0,50;29,3;20,59;0,215;-138,605;0,1768;0,1611;55;49;0,890;
16.05.2020;07:15;2356;8;0,40;20,76;0,053;-138,605;0,50;29,3;20,59;0,207;-138,605;0,1707;0,1532;53;46;0,874;
16.05.2020;07:20;2356;8;0,40;20,76;0,053;-138,605;0,49;29,3;20,59;0,212;-138,606;0,1731;0,1591;52;47;0,900;
16.05.2020;07:25;2356;8;0,40;20,76;0,053;-138,605;0,50;29,3;20,60;0,207;-138,604;0,1670;0,1542;51;46;0,905;
16.05.2020;07:30;2356;8;0,40;20,76;0,052;-138,605;0,50;29,4;20,57;0,232;-138,605;0,1964;0,1793;60;54;0,892;
16.05.2020;07:35;2356;8;0,40;20,76;0,053;-138,606;0,50;29,4;20,59;0,210;-138,605;0,1707;0,1572;52;47;0,902;
16.05.2020;07:40;2356;8;0,40;20,76;0,053;-138,605;0,50;29,4;20,60;0,207;-138,605;0,1621;0,1537;49;46;0,936;
16.05.2020;07:45;2356;8;0,40;20,76;0,053;-138,605;0,50;29,4;20,61;0,201;-138,605;0,1584;0,1483;48;44;0,921;
16.05.2020;07:50;2356;8;0,40;20,76;0,053;-138,605;0,50;29,5;20,55;0,260;-138,605;0,2161;0,2068;65;62;0,946;
16.05.2020;07:55;2356;8;0,40;20,76;0,055;-138,605;0,50;29,3;20,59;0,214;-138,605;0,1731;0,1591;53;47;0,900;
